STATISTICHE UFFICIALI 2014/2015,,,,,,,,,,,,,,,,,,,,
Solo su WWW.FANTAGAZZETTA.COMi voti alle prime luci dell'alba,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Codice,Ruolo,Calciatore,Squadra,P,Amm,Esp,Gf,Gs,assist,As,Af,Rp,R-,R+,Aut,Gv,Media Voto,Gp,FantaMedia,FantaMedia+
536,A,POLITANO,SASSUOLO,8,1,0,1,0,0,0,0,0,0,0,0,0,6.06,0,6.38,6.38
378,A,CERCI,MILAN,8,0,0,0,0,0,0,0,0,0,0,0,0,6.06,0,6.06,6.06
707,A,LIVAJA,EMPOLI,9,5,0,1,0,0,0,0,0,0,0,0,0,6.06,0,6.11,6.11
475,A,IAGO FALQUE,ROMA,11,1,0,1,0,1,1,0,0,0,0,0,1,6.05,0,6.27,6.36
406,A,CALLEJON,NAPOLI,12,3,0,0,0,0,0,0,0,0,0,0,0,6.04,0,5.92,5.92
156,A,PUCCIARELLI,EMPOLI,14,1,0,2,0,2,2,0,0,0,0,0,0,6.04,0,6.43,6.57
92,A,MATOS,CARPI,14,1,0,2,0,0,0,0,0,1,0,0,1,6.04,0,6.21,6.21
154,A,MCHEDLIDZE,EMPOLI,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,6
215,A,VERDE,FROSINONE,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,6
480,A,TOTTI,ROMA,2,1,0,1,0,0,0,0,0,0,0,0,0,6,0,7.25,7.25
531,A,BERARDI,SASSUOLO,9,4,1,1,0,2,2,0,0,0,1,0,0,6,0,6.33,6.56
313,A,MORATA,JUVENTUS,9,3,0,1,0,2,2,0,0,0,0,0,0,6,0,6.17,6.39
602,A,DI NATALE,UDINESE,12,0,0,1,0,3,3,0,0,0,0,0,0,6,0,6.25,6.5
659,A,DJURDJEVIC,PALERMO,2,0,0,1,0,0,0,0,0,0,0,0,0,6,1,7.5,7.5
649,A,MANAJ,INTER,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,6
606,A,THEREAU,UDINESE,13,0,0,5,0,2,2,0,0,0,0,0,2,5.96,1,7.12,7.27
566,A,MAXI LOPEZ,TORINO,12,0,0,1,0,1,1,0,0,0,1,0,0,5.96,0,6.46,6.54
441,A,BELOTTI,TORINO,10,0,0,1,0,2,2,0,0,0,0,0,1,5.95,0,6.25,6.45
39,A,PINILLA,ATALANTA,10,5,1,3,0,0,0,0,0,1,0,0,1,5.95,0,6.2,6.2
448,A,TRAJKOVSKI,PALERMO,9,1,0,0,0,0,0,0,0,0,0,0,0,5.94,0,5.89,5.89
507,A,MURIEL,SAMPDORIA,14,1,0,4,0,2,2,0,0,0,0,0,1,5.93,0,6.75,6.89
377,A,BACCA,MILAN,13,1,0,5,0,1,1,0,0,0,1,0,1,5.92,0,7.27,7.35
407,A,GABBIADINI,NAPOLI,5,1,0,1,0,2,2,0,0,0,0,0,0,5.9,0,6.4,6.8
127,A,PELLISSIER,CHIEVO,5,0,0,1,0,0,0,0,0,0,0,0,0,5.9,0,6.5,6.5
449,A,VAZQUEZ,PALERMO,14,5,0,1,0,3,3,0,0,0,0,0,1,5.89,0,5.93,6.14
636,A,PAZZINI,VERONA,9,2,0,0,0,0,0,0,0,0,1,0,0,5.89,0,6.11,6.11
715,A,CASTILLO,FROSINONE,4,1,0,0,0,0,0,0,0,0,0,0,0,5.88,0,5.75,5.75
698,A,GILARDINO,PALERMO,12,3,0,3,0,1,1,0,0,0,0,0,1,5.88,1,6.5,6.58
211,A,CARLINI,FROSINONE,4,0,0,0,0,0,0,0,0,0,0,0,0,5.88,0,5.88,5.88
643,A,DEFREL,SASSUOLO,13,0,0,2,0,0,0,0,0,0,0,0,0,5.85,0,6.31,6.31
94,A,WILCZEK,CARPI,3,0,0,0,0,0,0,0,0,0,0,0,0,5.83,0,5.83,5.83
312,A,MANDZUKIC,JUVENTUS,9,0,0,3,0,0,0,0,0,0,0,0,1,5.83,0,6.83,6.83
477,A,ITURBE,ROMA,8,1,0,1,0,0,0,0,0,0,0,0,0,5.81,0,6.13,6.13
648,A,CASSANO,SAMPDORIA,5,0,0,0,0,0,0,0,0,0,0,0,0,5.8,0,5.8,5.8
280,A,PALACIO,INTER,7,2,0,0,0,1,1,0,0,0,0,0,0,5.79,0,5.64,5.79
90,A,LASAGNA,CARPI,8,0,0,0,0,0,0,0,0,0,0,0,0,5.75,0,5.75,5.75
505,A,BONAZZOLI,SAMPDORIA,2,0,0,0,0,0,0,0,0,0,0,0,0,5.75,0,5.75,5.75
532,A,FALCINELLI,SASSUOLO,4,1,0,0,0,1,1,0,0,0,0,0,0,5.75,0,5.63,5.88
344,A,DJORDJEVIC,LAZIO,8,0,0,2,0,1,1,0,0,0,0,0,1,5.75,0,6.5,6.63
637,A,SILIGARDI,VERONA,7,0,0,0,0,1,1,0,0,0,0,0,0,5.71,0,5.71,5.86
635,A,JUANITO GOMEZ,VERONA,14,3,0,1,0,0,0,0,0,0,0,0,0,5.68,0,5.79,5.79
93,A,MBAKOGU,CARPI,4,0,0,0,0,0,0,0,0,0,0,0,0,5.63,0,5.63,5.63
65,A,MANCOSU,BOLOGNA,5,0,0,1,0,0,0,0,0,0,0,0,0,5.6,0,6.2,6.2
379,A,LUIZ ADRIANO,MILAN,11,1,0,3,0,1,1,0,0,0,0,0,2,5.59,0,6.36,6.45
601,A,AGUIRRE,UDINESE,7,1,0,0,0,1,1,0,0,0,0,0,0,5.57,0,5.5,5.64
764,A,SADIQ,ROMA,1,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,5.5,5.5
380,A,MATRI,LAZIO,7,1,0,2,0,0,0,0,0,0,0,0,1,5.5,0,6.29,6.29
311,A,LLORENTE,JUVENTUS,1,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,5.5,5.5
62,A,ACQUAFRESCA,BOLOGNA,2,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,5.5,5.5
125,A,MPOKU,CHIEVO,2,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,5.5,5.5
155,A,PIU,EMPOLI,1,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,5.5,5.5
307,A,COMAN,JUVENTUS,1,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,5.5,5.5
277,A,ICARDI,INTER,11,0,0,4,0,1,1,0,0,0,0,0,2,5.5,0,6.59,6.68
472,A,DESTRO,BOLOGNA,12,5,0,1,0,1,1,0,0,0,1,0,0,5.46,1,5.75,5.83
346,A,KLOSE,LAZIO,5,1,0,0,0,2,2,0,0,0,0,0,0,5.4,0,5.3,5.7
565,A,MARTINEZ,TORINO,4,0,0,0,0,0,0,0,0,0,0,0,0,5.38,0,5.38,5.38
35,A,DENIS,ATALANTA,7,0,0,1,0,0,0,0,0,0,1,0,1,5.36,0,6.21,6.21
245,A,PANDEV,GENOA,6,0,1,0,0,0,0,0,0,0,0,0,0,5.33,0,5.17,5.17
279,A,LONGO,FROSINONE,4,1,0,0,0,0,0,0,0,0,0,0,0,5.25,0,5.13,5.13
605,A,PERICA,UDINESE,2,1,0,0,0,0,0,0,0,0,0,0,0,5,0,4.75,4.75
404,C,JORGINHO,NAPOLI,13,3,0,0,0,1,1,0,0,0,0,0,0,6.77,0,6.65,6.73
172,C,BORJA VALERO,FIORENTINA,14,1,0,2,0,2,2,0,0,0,0,0,0,6.75,0,7.14,7.29
299,C,KHEDIRA,JUVENTUS,4,1,0,1,0,1,1,0,0,0,0,0,0,6.63,0,7.25,7.5
697,C,CUADRADO,JUVENTUS,10,1,0,1,0,2,2,0,0,0,0,0,1,6.6,0,6.85,7.05
397,C,ALLAN,NAPOLI,13,3,0,3,0,2,2,0,0,0,0,0,1,6.54,1,7.12,7.27
295,C,ASAMOAH,JUVENTUS,1,0,0,0,0,0,0,0,0,0,0,0,0,6.5,0,6.5,6.5
181,C,VECINO,FIORENTINA,9,3,0,0,0,0,0,0,0,0,0,0,0,6.5,0,6.33,6.33
702,C,GIACCHERINI,BOLOGNA,8,1,0,2,0,0,0,0,0,0,0,0,2,6.5,0,7.19,7.19
150,C,SAPONARA,EMPOLI,11,3,1,4,0,4,4,0,0,0,0,0,1,6.45,0,7.32,7.68
26,C,GOMEZ A,ATALANTA,14,1,0,4,0,1,1,0,0,0,0,0,2,6.43,0,7.25,7.32
115,C,HETEMAJ,CHIEVO,12,2,0,1,0,0,0,0,0,0,0,0,0,6.42,0,6.58,6.58
177,C,ILICIC,FIORENTINA,9,0,0,0,0,3,3,0,0,0,4,0,2,6.39,0,7.72,8.06
202,C,CHIBSAH,FROSINONE,7,0,0,0,0,1,1,0,0,0,0,0,0,6.36,0,6.36,6.5
31,C,MORALEZ,ATALANTA,14,2,0,1,0,1,1,0,0,1,0,0,0,6.36,0,6.29,6.36
464,C,FLORENZI,ROMA,13,1,0,2,0,1,1,0,0,0,0,0,0,6.35,1,6.77,6.85
469,C,PJANIC,ROMA,12,3,1,5,0,3,3,0,0,0,1,0,1,6.33,0,7.63,7.88
204,C,FRARA,FROSINONE,3,0,0,1,0,0,0,0,0,0,0,0,0,6.33,0,7.33,7.33
22,C,DE ROON,ATALANTA,13,4,0,0,0,0,0,0,0,0,0,0,0,6.31,0,6.15,6.15
557,C,BENASSI,TORINO,8,2,0,1,0,0,0,0,0,0,0,0,1,6.31,0,6.56,6.56
119,C,RIGONI N,CHIEVO,10,3,0,0,0,1,1,0,0,0,0,0,0,6.3,0,6.15,6.25
111,C,BIRSA,CHIEVO,14,2,0,2,0,2,2,0,0,0,0,0,1,6.29,0,6.64,6.79
210,C,SODDIMO,FROSINONE,13,4,1,1,0,1,1,0,0,0,0,0,0,6.27,0,6.27,6.35
528,C,MAGNANELLI,SASSUOLO,13,3,0,1,0,0,0,0,0,0,0,0,0,6.27,0,6.38,6.38
504,C,WSZOLEK,VERONA,2,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,6.25,6.25
398,C,DAVID LOPEZ,NAPOLI,4,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,6.25,6.25
272,C,MEDEL,INTER,12,4,0,1,0,0,0,0,0,0,0,0,1,6.25,0,6.33,6.33
20,C,CIGARINI,ATALANTA,4,2,0,0,0,0,0,0,0,0,1,0,0,6.25,0,6.75,6.75
705,C,VAINQUEUR,ROMA,4,1,0,0,0,0,0,0,0,0,0,0,0,6.25,0,6.13,6.13
170,C,BADELJ,FIORENTINA,11,3,1,0,0,0,0,0,0,0,0,0,0,6.23,0,6,6
367,C,BONAVENTURA,MILAN,13,5,0,3,0,2,2,0,0,0,0,0,0,6.23,0,6.73,6.88
556,C,BASELLI,TORINO,13,3,0,4,0,0,0,0,0,0,0,0,1,6.23,1,7.04,7.04
529,C,MISSIROLI,SASSUOLO,14,4,0,1,0,0,0,0,0,0,0,0,1,6.21,0,6.29,6.29
467,C,NAINGGOLAN,ROMA,14,2,0,0,0,1,1,0,0,0,0,0,0,6.21,0,6.14,6.21
402,C,HAMSIK,NAPOLI,14,0,0,1,0,3,3,0,0,0,0,0,0,6.21,0,6.43,6.64
112,C,CASTRO,CHIEVO,14,4,0,2,0,0,0,0,0,0,0,0,1,6.21,1,6.5,6.5
235,C,LAXALT,GENOA,14,0,0,2,0,0,0,0,0,0,0,0,0,6.21,1,6.64,6.64
463,C,DE ROSSI,ROMA,10,5,0,1,0,0,0,0,0,0,0,0,1,6.2,0,6.25,6.25
589,C,BADU,UDINESE,13,0,0,3,0,0,0,0,0,0,0,0,1,6.19,0,6.88,6.88
626,C,HALLFREDSSON,VERONA,9,4,0,0,0,1,1,0,0,0,0,0,0,6.17,0,5.94,6.06
146,C,CROCE,EMPOLI,6,1,0,0,0,1,1,0,0,0,0,0,0,6.17,0,6.08,6.25
29,C,MIGLIACCIO,ATALANTA,3,1,0,0,0,0,0,0,0,0,0,0,0,6.17,0,6,6
81,C,DI GAUDIO,CARPI,9,1,0,1,0,1,1,0,0,0,0,0,0,6.17,0,6.44,6.56
701,C,VERDU',FIORENTINA,3,0,0,1,0,0,0,0,0,0,0,0,0,6.17,0,7.17,7.17
242,C,TINO COSTA,GENOA,10,3,0,0,0,0,0,0,0,0,0,0,0,6.15,0,6,6
265,C,BROZOVIC,INTER,7,1,0,1,0,0,0,0,0,0,0,0,0,6.14,0,6.5,6.5
297,C,BUCHEL,EMPOLI,7,2,0,2,0,0,0,0,0,0,0,0,0,6.14,0,6.86,6.86
237,C,PEROTTI,GENOA,11,0,1,0,0,2,2,0,0,0,1,0,0,6.14,1,6.32,6.5
82,C,LAZZARI,CARPI,4,0,0,1,0,0,0,0,0,1,0,0,0,6.13,0,6.13,6.13
526,C,DUNCAN,SASSUOLO,9,1,0,0,0,0,0,0,0,0,0,0,0,6.11,0,6.06,6.06
21,C,D'ALESSANDRO,ATALANTA,5,0,0,0,0,1,1,0,0,0,0,0,0,6.1,0,6.1,6.3
241,C,TACHTSIDIS,GENOA,5,0,0,1,0,0,0,0,0,0,0,1,1,6.1,0,6.3,6.3
641,C,NTCHAM,GENOA,11,2,0,0,0,1,1,0,0,0,0,0,0,6.09,0,6,6.09
372,C,MONTOLIVO,MILAN,12,1,0,0,0,1,1,0,0,0,0,0,0,6.08,0,6.04,6.13
238,C,RINCON,GENOA,13,3,0,1,0,1,1,0,0,0,0,0,0,6.08,0,6.19,6.27
58,C,DIAWARA,BOLOGNA,13,3,0,0,0,0,0,0,0,0,0,0,0,6.08,0,5.96,5.96
152,C,ZIELINSKI,EMPOLI,12,3,1,1,0,1,1,0,0,0,0,0,0,6.08,0,6.13,6.21
651,C,MAIELLO,EMPOLI,6,1,0,0,0,0,0,0,0,0,0,0,0,6.08,0,6,6
710,C,BLASZCZYKOWSKI,FIORENTINA,6,0,0,1,0,0,0,0,0,0,0,0,1,6.08,0,6.58,6.58
300,C,MARCHISIO,JUVENTUS,7,3,0,0,0,0,0,0,0,0,0,0,0,6.07,0,5.86,5.86
631,C,VIVIANI,VERONA,7,1,0,1,0,0,0,0,0,0,0,0,0,6.07,0,6.43,6.43
468,C,PAREDES,EMPOLI,9,1,0,1,0,0,0,0,0,0,0,0,0,6.06,0,6.33,6.33
331,C,BIGLIA,LAZIO,9,4,0,2,0,0,0,0,0,0,1,0,0,6.06,0,6.83,6.83
27,C,GRASSI,ATALANTA,9,3,1,0,0,0,0,0,0,0,0,0,0,6.06,0,5.78,5.78
645,C,MILINKOVIC-SAVIC,LAZIO,10,4,0,0,0,0,0,0,0,0,0,0,0,6.05,0,5.85,5.85
55,C,BRIENZA,BOLOGNA,13,0,0,1,0,1,1,0,0,0,0,0,0,6.04,0,6.27,6.35
555,C,ACQUAH,TORINO,12,3,0,1,0,0,0,0,0,0,0,0,0,6.04,1,6.17,6.17
530,C,PELLEGRINI,SASSUOLO,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0,5.5,5.5
497,C,FERNANDO,SAMPDORIA,13,6,0,1,0,1,1,0,0,0,0,0,0,6,0,6,6.08
596,C,MERKEL,UDINESE,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0,5.5,5.5
471,C,UCAN,ROMA,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,6
465,C,KEITA S,ROMA,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,6
401,C,EL KADDOURI,NAPOLI,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,6
57,C,CRISETIG,BOLOGNA,3,1,0,0,0,0,0,0,0,0,0,0,0,6,0,5.83,5.83
148,C,KRUNIC,EMPOLI,5,2,0,1,0,0,0,0,0,0,0,0,1,6,0,6.4,6.4
85,C,MARTINHO,CARPI,2,1,0,0,0,0,0,0,0,0,0,0,0,6,0,5.75,5.75
236,C,LAZOVIC,GENOA,5,0,0,0,0,2,2,0,0,0,0,0,0,6,0,6,6.4
205,C,GORI,FROSINONE,9,2,0,0,0,0,0,0,0,0,0,0,0,6,0,5.89,5.89
207,C,PAGANINI,FROSINONE,11,4,0,1,0,1,1,0,0,0,0,0,1,6,0,6.09,6.18
209,C,SAMMARCO,FROSINONE,9,2,0,1,0,1,1,0,0,0,0,0,1,6,0,6.22,6.33
724,C,ROCCA,SAMPDORIA,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,6
563,C,VIVES,TORINO,13,4,0,1,0,0,0,0,0,0,0,0,0,5.96,0,6.04,6.04
332,C,CANDREVA,LAZIO,10,0,0,0,0,1,1,0,0,0,1,0,0,5.95,1,6.25,6.35
755,C,LODI,UDINESE,8,2,0,1,0,0,0,0,0,0,0,0,1,5.94,0,6.19,6.19
713,C,DZEMAILI,GENOA,8,2,1,1,0,0,0,0,0,0,0,0,1,5.94,0,6.06,6.06
303,C,POGBA,JUVENTUS,14,5,0,1,0,1,1,0,0,1,1,0,0,5.93,0,5.96,6.04
84,C,MARRONE,CARPI,7,4,0,1,0,0,0,0,0,0,0,0,0,5.93,0,6.07,6.07
80,C,BIANCO,CARPI,6,2,0,0,0,0,0,0,0,0,0,0,0,5.92,0,5.75,5.75
270,C,KONDOGBIA,INTER,12,4,0,1,0,0,0,0,0,0,0,0,1,5.92,0,6,6
699,C,CARBONERO,SAMPDORIA,6,1,0,0,0,1,1,0,0,0,0,0,0,5.92,0,5.83,6
28,C,KURTIC,ATALANTA,11,1,0,0,0,0,0,0,0,0,0,0,0,5.91,0,5.86,5.86
56,C,BRIGHI,BOLOGNA,5,1,0,0,0,0,0,0,0,0,0,0,0,5.9,0,5.8,5.8
435,C,MARESCA,PALERMO,5,1,0,0,0,0,0,0,0,0,0,0,0,5.9,0,5.8,5.8
712,C,LEMINA,JUVENTUS,5,3,0,1,0,0,0,0,0,0,0,0,0,5.9,0,6.2,6.2
338,C,LULIC,LAZIO,14,4,0,1,0,2,2,0,0,0,0,0,1,5.89,0,5.96,6.11
527,C,LARIBI,SASSUOLO,4,0,0,0,0,0,0,0,0,0,0,0,0,5.88,0,5.88,5.88
176,C,FERNANDEZ M,FIORENTINA,4,1,0,0,0,0,0,0,0,0,0,0,0,5.88,0,5.75,5.75
669,C,DONSAH,BOLOGNA,8,2,0,1,0,0,0,0,0,0,0,0,0,5.88,0,6.13,6.13
700,C,TONEV,FROSINONE,7,0,0,0,0,0,0,0,0,0,0,0,0,5.86,0,5.86,5.86
704,C,PERISIC,INTER,11,1,0,2,0,0,0,0,0,0,0,0,0,5.86,1,6.36,6.36
206,C,GUCHER,FROSINONE,7,0,0,0,0,0,0,0,0,0,0,0,0,5.86,0,5.86,5.86
495,C,CORREA,SAMPDORIA,7,1,0,0,0,0,0,0,0,0,0,0,0,5.86,0,5.79,5.79
524,C,BIONDINI,SASSUOLO,7,3,0,0,0,0,0,0,0,0,0,0,0,5.86,0,5.64,5.64
625,C,GRECO,VERONA,14,4,0,0,0,0,0,0,0,0,0,0,0,5.86,0,5.71,5.71
590,C,BRUNO FERNANDES,UDINESE,11,2,1,0,0,0,0,0,0,0,0,0,0,5.86,0,5.68,5.68
503,C,SORIANO,SAMPDORIA,13,3,0,3,0,1,1,0,0,0,0,0,0,5.85,0,6.42,6.5
335,C,FELIPE ANDERSON,LAZIO,13,2,0,4,0,2,2,0,0,0,0,0,0,5.85,0,6.69,6.85
466,C,MARQUINHO,UDINESE,6,1,0,0,0,0,0,0,0,0,0,0,0,5.83,0,5.75,5.75
438,C,RIGONI,PALERMO,9,0,1,1,0,0,0,0,0,0,0,0,1,5.83,0,6.06,6.06
180,C,SUAREZ,FIORENTINA,6,2,0,1,0,0,0,0,0,0,0,0,0,5.83,0,6.17,6.17
