STATISTICHE UFFICIALI 2014/2015,,,,,,,,,,,,,,,,,,,,
Solo su WWW.FANTAGAZZETTA.COMi voti alle prime luci dell'alba,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Codice,Ruolo,Calciatore,Squadra,P,Amm,Esp,Gf,Gs,assist,As,Af,Rp,R-,R+,Aut,Gv,Media Voto,Gp,FantaMedia,FantaMedia+
158,P,LEZZERINI,FIORENTINA,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,5,5
40,P,DA COSTA,BOLOGNA,2,0,0,0,2,0,0,0,0,0,0,0,0,6,0,5,5
283,P,NETO,JUVENTUS,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,5,5
316,P,BERISHA,LAZIO,3,0,0,0,5,0,0,0,0,0,0,0,0,6,0,4.33,4.33
543,P,PADELLI,TORINO,14,1,0,0,18,0,0,0,0,0,0,1,0,5.93,0,4.46,4.46
352,P,DIEGO LOPEZ,MILAN,8,1,0,0,14,0,0,0,0,0,0,0,0,5.75,0,3.94,3.94
68,P,BENUSSI,CARPI,4,0,0,0,3,0,0,0,0,0,0,0,0,5.75,0,5,5
720,P,BELEC,CARPI,7,1,0,0,12,0,0,0,0,0,0,0,0,5.71,0,3.93,3.93
611,P,RAFAEL,VERONA,12,0,1,0,18,0,0,0,0,0,0,0,0,5.67,0,4.08,4.08
69,P,BRKIC,CARPI,4,0,0,0,12,0,0,0,0,0,0,0,0,5.13,0,2.13,2.13
408,A,HIGUAIN,NAPOLI,14,0,0,12,0,2,2,0,0,0,0,0,7,6.93,0,9.5,9.64
382,A,NIANG,MILAN,3,0,0,1,0,1,1,0,0,0,1,0,1,6.83,0,8.83,9.17
652,A,KALINIC,FIORENTINA,13,1,0,9,0,1,1,0,0,0,0,0,1,6.62,1,8.65,8.73
183,A,BABACAR,FIORENTINA,7,0,0,3,0,1,1,0,0,0,1,0,2,6.57,0,8.29,8.43
474,A,GERVINHO,ROMA,10,0,0,6,0,1,1,0,0,0,0,0,2,6.55,0,8.35,8.45
409,A,INSIGNE,NAPOLI,14,1,0,7,0,4,4,0,0,0,0,0,1,6.54,0,8,8.29
123,A,INGLESE,CHIEVO,5,1,0,3,0,1,1,0,0,0,0,0,0,6.5,1,8.2,8.4
124,A,MEGGIORINI,CHIEVO,13,6,0,3,0,4,4,0,0,0,0,0,2,6.46,0,6.92,7.23
278,A,JOVETIC,INTER,10,0,0,2,0,1,1,0,0,0,1,0,2,6.45,0,7.35,7.45
506,A,EDER,SAMPDORIA,14,2,0,7,0,1,1,0,0,0,3,0,1,6.39,2,8.46,8.54
722,A,BORRIELLO,CARPI,9,1,1,3,0,2,2,0,0,0,0,0,0,6.39,0,7.22,7.44
696,A,BALOTELLI,MILAN,4,1,0,1,0,0,0,0,0,0,0,0,0,6.38,0,7,7
243,A,GAKPE',GENOA,8,1,0,3,0,2,2,0,0,0,0,0,0,6.38,1,7.44,7.69
478,A,LJAJIC,INTER,6,1,0,1,0,3,3,0,0,0,0,0,0,6.33,0,6.75,7.25
213,A,DIONISI,FROSINONE,11,5,0,4,0,2,2,0,0,0,0,0,2,6.32,0,7.18,7.36
533,A,FLOCCARI,SASSUOLO,5,1,0,2,0,0,0,0,0,0,0,0,1,6.3,1,7.4,7.4
345,A,KEITA B,LAZIO,10,1,0,1,0,1,1,0,0,0,0,0,1,6.3,0,6.55,6.65
534,A,FLORO FLORES,SASSUOLO,9,0,0,3,0,1,1,0,0,0,0,0,1,6.28,1,7.28,7.39
646,A,SALAH,ROMA,11,0,1,5,0,0,0,0,0,0,0,0,0,6.27,1,7.55,7.55
608,A,ZAPATA D,UDINESE,6,1,0,3,0,0,0,0,0,0,0,0,1,6.25,0,7.67,7.67
659,A,DJURDJEVIC,PALERMO,2,0,0,1,0,0,0,0,0,0,0,0,0,6.25,1,7.75,7.75
449,A,VAZQUEZ,PALERMO,14,5,0,1,0,2,2,0,0,0,0,0,1,6.25,0,6.29,6.43
309,A,DYBALA,JUVENTUS,12,1,0,4,0,3,3,0,0,0,2,0,3,6.25,1,7.71,7.96
276,A,BIABIANY,INTER,6,1,0,1,0,1,1,0,0,0,0,0,1,6.25,0,6.67,6.83
537,A,SANSONE N,SASSUOLO,13,5,0,3,0,0,0,0,0,1,0,0,3,6.23,0,6.5,6.5
606,A,THEREAU,UDINESE,13,0,0,5,0,2,2,0,0,0,0,0,2,6.23,1,7.38,7.54
126,A,PALOSCHI,CHIEVO,14,0,0,5,0,0,0,0,0,0,0,0,0,6.14,0,7.21,7.21
184,A,BERNARDESCHI,FIORENTINA,11,3,0,0,0,1,1,0,0,0,0,0,0,6.09,0,5.95,6.05
127,A,PELLISSIER,CHIEVO,6,0,0,1,0,0,0,0,0,0,0,0,0,6.08,0,6.58,6.58
377,A,BACCA,MILAN,13,1,0,5,0,1,1,0,0,0,1,0,1,6.08,0,7.42,7.5
92,A,MATOS,CARPI,14,1,0,2,0,1,1,0,0,1,0,0,1,6.07,0,6.25,6.32
477,A,ITURBE,ROMA,7,1,0,1,0,0,0,0,0,0,0,0,0,6.07,0,6.43,6.43
378,A,CERCI,MILAN,8,0,0,0,0,1,1,0,0,0,0,0,0,6.06,0,6.06,6.19
531,A,BERARDI,SASSUOLO,9,4,1,1,0,2,2,0,0,0,1,0,0,6.06,0,6.39,6.61
247,A,PAVOLETTI,GENOA,10,1,1,5,0,1,1,0,0,0,0,0,2,6.05,0,7.4,7.5
406,A,CALLEJON,NAPOLI,12,3,0,0,0,0,0,0,0,0,0,0,0,6.04,0,5.92,5.92
410,A,MERTENS,NAPOLI,10,2,0,1,0,1,1,0,0,0,0,0,0,6,0,6.2,6.3
532,A,FALCINELLI,SASSUOLO,4,1,0,0,0,1,1,0,0,0,0,0,0,6,0,5.88,6.13
536,A,POLITANO,SASSUOLO,8,1,0,1,0,0,0,0,0,0,0,0,0,6,0,6.31,6.31
480,A,TOTTI,ROMA,2,1,0,1,0,0,0,0,0,0,0,0,0,6,0,7.25,7.25
215,A,VERDE,FROSINONE,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,6
153,A,MACCARONE,EMPOLI,13,2,0,3,0,1,1,0,0,0,0,0,2,6,0,6.62,6.69
602,A,DI NATALE,UDINESE,11,0,0,1,0,2,2,0,0,0,0,0,0,6,0,6.27,6.45
649,A,MANAJ,INTER,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,6
156,A,PUCCIARELLI,EMPOLI,14,1,0,2,0,1,1,0,0,0,0,0,0,5.96,0,6.36,6.43
212,A,CIOFANI D,FROSINONE,12,0,0,2,0,0,0,0,0,0,1,0,0,5.96,0,6.71,6.71
566,A,MAXI LOPEZ,TORINO,12,1,0,1,0,1,1,0,0,0,1,0,0,5.96,0,6.42,6.5
441,A,BELOTTI,TORINO,10,0,0,1,0,1,1,0,0,0,0,0,1,5.95,0,6.25,6.35
277,A,ICARDI,INTER,11,0,0,4,0,1,1,0,0,0,0,0,2,5.95,0,7.05,7.14
568,A,QUAGLIARELLA,TORINO,13,0,0,4,0,0,0,0,0,0,0,0,2,5.92,0,6.85,6.85
407,A,GABBIADINI,NAPOLI,5,1,0,1,0,2,2,0,0,0,0,0,0,5.9,0,6.4,6.8
507,A,MURIEL,SAMPDORIA,14,1,0,4,0,2,2,0,0,0,0,0,1,5.89,0,6.71,6.86
280,A,PALACIO,INTER,8,2,0,0,0,1,1,0,0,0,0,0,0,5.88,0,5.75,5.88
698,A,GILARDINO,PALERMO,12,3,0,3,0,1,1,0,0,0,0,0,1,5.88,1,6.5,6.58
648,A,CASSANO,SAMPDORIA,7,0,0,0,0,0,0,0,0,0,0,0,0,5.86,0,5.86,5.86
35,A,DENIS,ATALANTA,7,0,0,1,0,0,0,0,0,0,1,0,1,5.86,0,6.71,6.71
39,A,PINILLA,ATALANTA,10,5,1,3,0,0,0,0,0,1,0,0,1,5.85,0,6.1,6.1
313,A,MORATA,JUVENTUS,10,3,0,1,0,2,2,0,0,0,0,0,0,5.85,0,6,6.2
647,A,DZEKO,ROMA,12,2,0,1,0,0,0,0,0,0,2,0,2,5.83,0,6.5,6.5
707,A,LIVAJA,EMPOLI,9,5,0,1,0,0,0,0,0,0,0,0,0,5.83,0,5.89,5.89
638,A,TONI,VERONA,6,1,0,0,0,0,0,0,0,0,1,0,0,5.83,0,6.25,6.25
379,A,LUIZ ADRIANO,MILAN,11,1,0,3,0,1,1,0,0,0,0,0,2,5.82,0,6.59,6.68
472,A,DESTRO,BOLOGNA,13,5,0,1,0,0,0,0,0,0,1,0,0,5.81,1,6.08,6.08
601,A,AGUIRRE,UDINESE,8,1,0,0,0,1,1,0,0,0,0,0,0,5.81,0,5.75,5.88
346,A,KLOSE,LAZIO,5,1,0,0,0,2,2,0,0,0,0,0,0,5.8,0,5.7,6.1
90,A,LASAGNA,CARPI,10,0,0,0,0,0,0,0,0,0,0,0,0,5.8,0,5.8,5.8
312,A,MANDZUKIC,JUVENTUS,11,0,0,3,0,0,0,0,0,0,0,0,1,5.77,0,6.59,6.59
475,A,IAGO FALQUE,ROMA,11,1,0,1,0,1,1,0,0,0,0,0,1,5.77,0,6,6.09
505,A,BONAZZOLI,SAMPDORIA,2,0,0,0,0,0,0,0,0,0,0,0,0,5.75,0,5.75,5.75
315,A,ZAZA,JUVENTUS,6,2,0,2,0,0,0,0,0,0,0,0,0,5.75,0,6.58,6.58
65,A,MANCOSU,BOLOGNA,8,0,0,1,0,0,0,0,0,0,0,0,0,5.75,0,6.13,6.13
38,A,MONACHELLO,ATALANTA,2,1,0,0,0,0,0,0,0,0,0,0,0,5.75,0,5.5,5.5
643,A,DEFREL,SASSUOLO,14,0,0,2,0,0,0,0,0,0,0,0,0,5.75,0,6.18,6.18
187,A,ROSSI,FIORENTINA,7,1,0,0,0,1,1,0,0,0,0,0,0,5.71,0,5.64,5.79
344,A,DJORDJEVIC,LAZIO,8,0,0,2,0,1,1,0,0,0,0,0,1,5.69,0,6.44,6.56
94,A,WILCZEK,CARPI,3,0,0,0,0,0,0,0,0,0,0,0,0,5.67,0,5.67,5.67
605,A,PERICA,UDINESE,3,1,0,0,0,0,0,0,0,0,0,0,0,5.67,0,5.5,5.5
637,A,SILIGARDI,VERONA,9,0,0,0,0,0,0,0,0,0,0,0,0,5.67,0,5.67,5.67
211,A,CARLINI,FROSINONE,4,0,0,0,0,0,0,0,0,0,0,0,0,5.63,0,5.63,5.63
448,A,TRAJKOVSKI,PALERMO,10,1,0,0,0,0,0,0,0,0,0,0,0,5.6,0,5.55,5.55
565,A,MARTINEZ,TORINO,5,0,0,0,0,0,0,0,0,0,0,0,0,5.6,0,5.6,5.6
635,A,JUANITO GOMEZ,VERONA,14,3,0,1,0,0,0,0,0,0,0,0,0,5.57,0,5.68,5.68
636,A,PAZZINI,VERONA,9,2,0,0,0,0,0,0,0,0,1,0,0,5.56,0,5.78,5.78
380,A,MATRI,LAZIO,8,1,0,2,0,0,0,0,0,0,0,0,1,5.56,0,6.25,6.25
186,A,REBIC,FIORENTINA,3,2,0,1,0,0,0,0,0,0,0,0,0,5.5,0,6.17,6.17
307,A,COMAN,JUVENTUS,1,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,5.5,5.5
154,A,MCHEDLIDZE,EMPOLI,2,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,5.5,5.5
93,A,MBAKOGU,CARPI,5,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,5.5,5.5
764,A,SADIQ,ROMA,1,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,5.5,5.5
715,A,CASTILLO,FROSINONE,4,1,0,0,0,0,0,0,0,0,0,0,0,5.38,0,5.25,5.25
62,A,ACQUAFRESCA,BOLOGNA,2,0,0,0,0,0,0,0,0,0,0,0,0,5.25,0,5.25,5.25
279,A,LONGO,FROSINONE,5,1,0,0,0,0,0,0,0,0,0,0,0,5.2,0,5.1,5.1
245,A,PANDEV,GENOA,6,0,1,0,0,0,0,0,0,0,0,0,0,5.17,0,5,5
125,A,MPOKU,CHIEVO,3,1,0,0,0,0,0,0,0,0,0,0,0,5.17,0,5,5
155,A,PIU,EMPOLI,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,5
469,C,PJANIC,ROMA,12,3,1,5,0,4,3,1,0,0,1,0,1,6.75,0,8.04,8.38
397,C,ALLAN,NAPOLI,13,3,0,3,0,2,2,0,0,0,0,0,1,6.65,1,7.23,7.38
150,C,SAPONARA,EMPOLI,11,3,1,4,0,4,4,0,0,0,0,0,1,6.64,0,7.5,7.86
172,C,BORJA VALERO,FIORENTINA,14,1,0,2,0,2,2,0,0,0,0,0,0,6.64,0,7.04,7.18
26,C,GOMEZ A,ATALANTA,14,1,0,4,0,2,2,0,0,0,0,0,2,6.57,0,7.39,7.54
177,C,ILICIC,FIORENTINA,9,1,0,0,0,3,3,0,0,0,4,0,2,6.5,0,7.78,8.11
295,C,ASAMOAH,JUVENTUS,1,0,0,0,0,0,0,0,0,0,0,0,0,6.5,0,6.5,6.5
556,C,BASELLI,TORINO,13,3,0,4,0,1,0,1,0,0,0,0,1,6.5,1,7.31,7.38
402,C,HAMSIK,NAPOLI,14,0,0,1,0,2,2,0,0,0,0,0,0,6.46,0,6.68,6.82
697,C,CUADRADO,JUVENTUS,11,1,0,1,0,3,2,1,0,0,0,0,1,6.45,0,6.68,6.95
367,C,BONAVENTURA,MILAN,13,5,0,3,0,5,2,3,0,0,0,0,0,6.42,0,6.92,7.31
331,C,BIGLIA,LAZIO,9,4,0,2,0,0,0,0,0,0,1,0,0,6.39,0,7.17,7.17
31,C,MORALEZ,ATALANTA,14,2,0,1,0,3,3,0,0,1,0,0,0,6.39,0,6.32,6.54
297,C,BUCHEL,EMPOLI,7,2,0,2,0,0,0,0,0,0,0,0,0,6.36,0,7.07,7.07
529,C,MISSIROLI,SASSUOLO,14,4,0,1,0,0,0,0,0,0,0,0,1,6.32,0,6.39,6.39
404,C,JORGINHO,NAPOLI,13,3,0,0,0,1,1,0,0,0,0,0,0,6.31,0,6.19,6.27
210,C,SODDIMO,FROSINONE,13,4,1,1,0,2,0,2,0,0,0,0,0,6.31,0,6.31,6.46
468,C,PAREDES,EMPOLI,10,1,0,1,0,1,0,1,0,0,0,0,0,6.3,0,6.55,6.65
589,C,BADU,UDINESE,13,0,0,3,0,0,0,0,0,0,0,0,1,6.27,0,6.96,6.96
632,C,ZACCAGNI,VERONA,2,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,6.25,6.25
471,C,UCAN,ROMA,2,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,6.25,6.25
299,C,KHEDIRA,JUVENTUS,4,1,0,1,0,1,1,0,0,0,0,0,0,6.25,0,6.88,7.13
272,C,MEDEL,INTER,12,4,0,1,0,0,0,0,0,0,0,0,1,6.25,0,6.33,6.33
20,C,CIGARINI,ATALANTA,6,2,0,0,0,0,0,0,0,0,1,0,0,6.25,0,6.58,6.58
85,C,MARTINHO,CARPI,2,1,0,0,0,0,0,0,0,0,0,0,0,6.25,0,6,6
112,C,CASTRO,CHIEVO,14,4,0,2,0,0,0,0,0,0,0,0,1,6.25,1,6.54,6.54
702,C,GIACCHERINI,BOLOGNA,8,1,0,2,0,0,0,0,0,0,0,0,2,6.25,0,6.94,6.94
464,C,FLORENZI,ROMA,13,1,0,2,0,2,2,0,0,0,0,0,0,6.23,1,6.65,6.81
27,C,GRASSI,ATALANTA,9,3,1,0,0,0,0,0,0,0,0,0,0,6.22,0,5.94,5.94
111,C,BIRSA,CHIEVO,14,2,0,2,0,4,2,2,0,0,0,0,1,6.21,0,6.57,6.86
152,C,ZIELINSKI,EMPOLI,12,3,1,1,0,2,1,1,0,0,0,0,0,6.21,0,6.25,6.42
302,C,PEREYRA,JUVENTUS,7,0,0,0,0,1,1,0,0,0,0,0,0,6.21,0,6.21,6.36
235,C,LAXALT,GENOA,14,0,0,2,0,0,0,0,0,0,0,0,0,6.18,1,6.61,6.61
237,C,PEROTTI,GENOA,11,0,1,0,0,1,1,0,0,0,1,0,0,6.18,1,6.36,6.45
710,C,BLASZCZYKOWSKI,FIORENTINA,6,0,0,1,0,0,0,0,0,0,0,0,1,6.17,0,6.67,6.67
238,C,RINCON,GENOA,13,3,0,1,0,1,1,0,0,0,0,0,0,6.15,0,6.27,6.35
22,C,DE ROON,ATALANTA,13,4,0,0,0,0,0,0,0,0,0,0,0,6.15,0,6,6
467,C,NAINGGOLAN,ROMA,14,2,0,0,0,1,1,0,0,0,0,0,0,6.14,0,6.07,6.14
631,C,VIVIANI,VERONA,7,1,0,1,0,3,0,3,0,0,0,0,0,6.14,0,6.5,6.93
755,C,LODI,UDINESE,8,2,0,1,0,0,0,0,0,0,0,0,1,6.13,0,6.38,6.38
557,C,BENASSI,TORINO,8,2,0,1,0,0,0,0,0,0,0,0,1,6.13,0,6.38,6.38
115,C,HETEMAJ,CHIEVO,12,2,0,1,0,0,0,0,0,0,0,0,0,6.13,0,6.29,6.29
528,C,MAGNANELLI,SASSUOLO,13,3,0,1,0,0,0,0,0,0,0,0,0,6.12,0,6.23,6.23
463,C,DE ROSSI,ROMA,10,5,0,1,0,0,0,0,0,0,0,0,1,6.1,0,6.15,6.15
181,C,VECINO,FIORENTINA,10,3,0,0,0,1,1,0,0,0,0,0,0,6.1,0,5.95,6.05
21,C,D'ALESSANDRO,ATALANTA,6,0,0,0,0,1,1,0,0,0,0,0,0,6.08,0,6.08,6.25
705,C,VAINQUEUR,ROMA,6,2,0,0,0,0,0,0,0,0,0,0,0,6.08,0,5.92,5.92
148,C,KRUNIC,EMPOLI,7,2,0,1,0,0,0,0,0,0,0,0,1,6.07,0,6.36,6.36
236,C,LAZOVIC,GENOA,7,0,0,0,0,2,2,0,0,0,0,0,0,6.07,0,6.07,6.36
81,C,DI GAUDIO,CARPI,9,1,0,1,0,1,1,0,0,0,0,0,0,6.06,0,6.33,6.44
669,C,DONSAH,BOLOGNA,8,2,0,1,0,0,0,0,0,0,0,0,0,6.06,0,6.31,6.31
703,C,MOUNIER,BOLOGNA,11,3,0,3,0,0,0,0,0,0,0,0,1,6.05,0,6.73,6.73
207,C,PAGANINI,FROSINONE,11,4,0,1,0,1,1,0,0,0,0,0,1,6.05,0,6.14,6.23
332,C,CANDREVA,LAZIO,10,0,0,0,0,0,0,0,0,0,1,0,0,6.05,1,6.35,6.35
335,C,FELIPE ANDERSON,LAZIO,14,2,0,4,0,1,1,0,0,0,0,0,0,6.04,0,6.82,6.89
275,C,TAIDER,BOLOGNA,9,2,0,0,0,0,0,0,0,0,0,0,0,6,0,5.89,5.89
300,C,MARCHISIO,JUVENTUS,7,3,0,0,0,0,0,0,0,0,0,0,0,6,0,5.79,5.79
265,C,BROZOVIC,INTER,7,1,0,1,0,0,0,0,0,0,0,0,0,6,0,6.36,6.36
209,C,SAMMARCO,FROSINONE,9,2,0,1,0,1,1,0,0,0,0,0,1,6,0,6.22,6.33
149,C,RONALDO P,EMPOLI,2,1,0,0,0,0,0,0,0,0,0,0,0,6,0,5.75,5.75
170,C,BADELJ,FIORENTINA,11,3,1,0,0,0,0,0,0,0,0,0,0,6,0,5.77,5.77
146,C,CROCE,EMPOLI,6,1,0,0,0,1,1,0,0,0,0,0,0,6,0,5.92,6.08
366,C,BERTOLACCI,MILAN,8,1,0,1,0,1,1,0,0,0,0,0,0,6,0,6.31,6.44
555,C,ACQUAH,TORINO,13,3,0,1,0,0,0,0,0,0,0,0,0,6,1,6.12,6.12
504,C,WSZOLEK,VERONA,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,6
596,C,MERKEL,UDINESE,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0,5.5,5.5
563,C,VIVES,TORINO,13,4,0,1,0,0,0,0,0,0,0,0,0,6,0,6.08,6.08
645,C,MILINKOVIC-SAVIC,LAZIO,10,4,0,0,0,0,0,0,0,0,0,0,0,6,0,5.8,5.8
712,C,LEMINA,JUVENTUS,5,3,0,1,0,0,0,0,0,0,0,0,0,6,0,6.3,6.3
717,C,FELIPE MELO,INTER,9,4,1,1,0,0,0,0,0,0,0,0,1,6,0,6,6
721,C,PRCIC,TORINO,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,6
724,C,ROCCA,SAMPDORIA,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,6
58,C,DIAWARA,BOLOGNA,13,3,0,0,0,0,0,0,0,0,0,0,0,5.96,0,5.85,5.85
234,C,KUCKA,MILAN,13,4,0,0,0,1,1,0,0,0,0,0,0,5.96,0,5.81,5.88
119,C,RIGONI N,CHIEVO,10,3,0,0,0,0,0,0,0,0,0,0,0,5.95,0,5.8,5.8
626,C,HALLFREDSSON,VERONA,10,4,0,0,0,1,1,0,0,0,0,0,0,5.95,0,5.75,5.85
639,C,FEDELE,CARPI,8,2,0,0,0,0,0,0,0,0,0,0,0,5.94,0,5.81,5.81
526,C,DUNCAN,SASSUOLO,9,1,0,0,0,0,0,0,0,0,0,0,0,5.94,0,5.89,5.89
438,C,RIGONI,PALERMO,9,0,1,1,0,0,0,0,0,0,0,0,1,5.94,0,6.17,6.17
202,C,CHIBSAH,FROSINONE,8,0,0,0,0,1,1,0,0,0,0,0,0,5.94,0,5.94,6.06
337,C,KISHNA,LAZIO,9,0,0,2,0,0,0,0,0,0,0,0,1,5.94,0,6.61,6.61
303,C,POGBA,JUVENTUS,14,5,0,1,0,1,1,0,0,1,1,0,0,5.93,0,5.96,6.04
465,C,KEITA S,ROMA,7,0,0,0,0,0,0,0,0,0,0,0,0,5.93,0,5.93,5.93
55,C,BRIENZA,BOLOGNA,13,0,0,1,0,1,1,0,0,0,0,0,0,5.92,0,6.15,6.23
700,C,TONEV,FROSINONE,6,0,0,0,0,0,0,0,0,0,0,0,0,5.92,0,5.92,5.92
590,C,BRUNO FERNANDES,UDINESE,11,2,1,0,0,0,0,0,0,0,0,0,0,5.91,0,5.73,5.73
435,C,MARESCA,PALERMO,5,1,0,0,0,0,0,0,0,0,0,0,0,5.9,0,5.8,5.8
29,C,MIGLIACCIO,ATALANTA,5,1,0,0,0,0,0,0,0,0,0,0,0,5.9,0,5.8,5.8
498,C,IVAN,SAMPDORIA,9,1,1,0,0,0,0,0,0,0,0,0,0,5.89,0,5.72,5.72
503,C,SORIANO,SAMPDORIA,14,3,0,3,0,1,1,0,0,0,0,0,0,5.89,0,6.43,6.5
527,C,LARIBI,SASSUOLO,4,0,0,0,0,0,0,0,0,0,0,0,0,5.88,0,5.88,5.88
372,C,MONTOLIVO,MILAN,12,1,0,0,0,1,1,0,0,0,0,0,0,5.88,0,5.83,5.92
118,C,RADOVANOVIC,CHIEVO,4,1,0,0,0,0,0,0,0,0,0,0,0,5.88,0,5.75,5.75
176,C,FERNANDEZ M,FIORENTINA,4,1,0,0,0,1,0,1,0,0,0,0,0,5.88,0,5.75,6
204,C,FRARA,FROSINONE,4,0,0,1,0,0,0,0,0,0,0,0,0,5.88,0,6.63,6.63
701,C,VERDU',FIORENTINA,4,0,0,1,0,0,0,0,0,0,0,0,0,5.88,0,6.63,6.63
699,C,CARBONERO,SAMPDORIA,7,1,0,0,0,1,1,0,0,0,0,0,0,5.86,0,5.79,5.93
433,C,HILJEMARK,PALERMO,14,3,0,3,0,0,0,0,0,0,0,0,0,5.86,0,6.39,6.39
524,C,BIONDINI,SASSUOLO,7,3,0,0,0,0,0,0,0,0,0,0,0,5.86,0,5.64,5.64
342,C,PAROLO,LAZIO,10,1,0,1,0,0,0,0,0,0,0,0,1,5.85,0,6.1,6.1
242,C,TINO COSTA,GENOA,10,3,0,0,0,0,0,0,0,0,0,0,0,5.85,0,5.7,5.7
60,C,RIZZO,BOLOGNA,10,1,1,0,0,1,1,0,0,0,0,0,0,5.85,0,5.7,5.8
86,C,PASCIUTI,CARPI,3,0,0,0,0,0,0,0,0,0,0,0,0,5.83,0,5.83,5.83
205,C,GORI,FROSINONE,9,2,0,0,0,0,0,0,0,0,0,0,0,5.83,0,5.72,5.72
437,C,QUAISON,PALERMO,12,2,0,0,0,2,1,1,0,0,0,0,0,5.83,0,5.75,5.92
559,C,GAZZI,TORINO,3,1,0,0,0,0,0,0,0,0,0,0,0,5.83,0,5.67,5.67
650,C,PEPE,CHIEVO,9,2,0,1,0,0,0,0,0,0,0,0,0,5.83,1,6.06,6.06
28,C,KURTIC,ATALANTA,11,1,0,0,0,0,0,0,0,0,0,0,0,5.82,0,5.77,5.77
206,C,GUCHER,FROSINONE,8,0,0,0,0,0,0,0,0,0,0,0,0,5.81,0,5.81,5.81
497,C,FERNANDO,SAMPDORIA,13,6,0,1,0,1,1,0,0,0,0,0,0,5.81,0,5.81,5.88
