"STATISTICHE UFFICIALI 2013/2014",,,,,,,,,,,,,,,,,,,,
"Solo su WWW.FANTAGAZZETTA.COMi voti alle prime luci dell'alba",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"Codice","Ruolo","Calciatore","Squadra","P","Amm","Esp","Gf","Gs","assist","As","Af","Rp","R-","R+","Aut","Gv","Media Voto","Gp","FantaMedia","FantaMedia+"
530,"A","TONI","VERONA HELLAS",34,4,0,17,0,6,6,0,0,0,3,0,7,6.53,0,8.24,8.41
333,"A","HIGUAIN","NAPOLI",31,6,0,12,0,6,6,0,0,0,5,0,7,6.47,1,8.02,8.21
226,"A","LLORENTE","JUVENTUS",32,3,0,16,0,4,4,0,0,0,0,0,6,6.45,1,7.91,8.03
656,"A","ITURBE","VERONA HELLAS",33,4,0,8,0,5,5,0,0,0,0,0,2,6.42,0,7.09,7.24
144,"A","LJAJIC","ROMA",25,5,0,5,0,4,4,0,0,0,1,0,1,6.4,0,7.02,7.18
560,"A","GERVINHO","ROMA",33,2,0,9,0,8,8,0,0,0,0,0,2,6.39,0,7.18,7.42
463,"A","IMMOBILE","TORINO",32,9,1,22,0,2,2,0,0,1,0,0,4,6.38,0,8.17,8.23
236,"A","QUAGLIARELLA","JUVENTUS",7,1,0,1,0,0,0,0,0,0,0,0,0,6.36,0,6.71,6.71
632,"A","KEITA","LAZIO",22,2,0,5,0,4,4,0,0,0,0,0,0,6.36,0,7,7.18
363,"A","OKAKA","SAMPDORIA",13,4,0,5,0,2,2,0,0,0,0,0,3,6.31,0,7.31,7.46
349,"A","CASSANO","PARMA",32,5,0,11,0,3,3,0,0,2,1,0,2,6.27,1,7.13,7.22
209,"A","PALACIO","INTER",37,4,0,17,0,6,6,0,0,0,0,0,6,6.27,0,7.59,7.76
335,"A","INSIGNE","NAPOLI",31,2,0,3,0,3,3,0,0,0,0,0,0,6.23,0,6.48,6.58
482,"A","DI NATALE","UDINESE",30,1,0,13,0,1,1,0,0,2,4,0,6,6.23,3,7.72,7.75
223,"A","GIOVINCO","JUVENTUS",9,2,0,2,0,1,1,0,0,0,0,0,1,6.22,0,6.78,6.89
285,"A","PAULINHO","LIVORNO",35,8,0,12,0,2,2,0,0,0,3,0,5,6.2,0,7.37,7.43
427,"A","BERARDI D.","SASSUOLO",29,10,1,10,0,2,2,0,0,0,6,0,3,6.19,1,7.64,7.71
168,"A","GILARDINO","GENOA",35,7,0,11,0,0,0,0,0,3,4,0,4,6.19,2,7.11,7.11
115,"A","LAZAREVIC","CHIEVO",13,1,0,1,0,1,1,0,0,0,0,0,1,6.15,0,6.35,6.42
406,"A","GABBIADINI","SAMPDORIA",34,5,0,9,0,2,2,0,0,0,0,0,0,6.15,2,6.87,6.93
16,"A","DENIS","ATALANTA",37,2,0,11,0,3,3,0,0,1,2,0,3,6.14,1,7.08,7.16
197,"A","ICARDI","INTER",20,1,0,9,0,1,1,0,0,0,0,0,3,6.13,0,7.45,7.5
369,"A","SANSONE N.","SASSUOLO",23,2,0,7,0,2,2,0,0,0,0,0,3,6.13,1,7,7.09
374,"A","BORRIELLO","ROMA",9,2,0,1,0,0,0,0,0,0,0,0,1,6.06,0,6.28,6.28
447,"A","ZAZA","SASSUOLO",32,10,1,8,0,1,1,0,0,0,1,0,1,6.06,1,6.72,6.75
715,"A","OSVALDO","JUVENTUS",8,1,0,1,0,1,1,0,0,0,0,0,1,6.06,0,6.38,6.5
403,"A","EDER","SAMPDORIA",33,7,1,9,0,4,4,0,0,0,3,0,3,6.05,1,7,7.12
345,"A","AMAURI","PARMA",26,1,2,6,0,2,2,0,0,1,2,0,3,6.04,0,6.75,6.83
420,"A","SANSONE G.","SAMPDORIA",20,2,0,3,0,0,0,0,0,0,0,0,1,6.03,0,6.42,6.42
520,"A","JUANITO","VERONA HELLAS",24,3,0,5,0,5,5,0,0,0,0,0,1,6.02,1,6.58,6.79
538,"A","DOUKARA","CATANIA",1,1,0,0,0,0,0,0,0,0,0,0,0,6,0,5.5,5.5
635,"A","ZAPATA D.","NAPOLI",8,1,0,5,0,2,2,0,0,0,0,0,1,6,0,7.81,8.06
637,"A","REBIC","FIORENTINA",2,0,0,1,0,0,0,0,0,0,0,0,0,6,0,7.5,7.5
716,"A","OBINNA","CHIEVO",9,0,0,2,0,0,0,0,0,0,0,0,1,6,0,6.67,6.67
719,"A","BENTANCOURT","ATALANTA",2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,6
690,"A","GLIOZZI","SASSUOLO",1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,6
704,"A","SANABRIA","SASSUOLO",2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,6
740,"A","CARUSO","CATANIA",1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,6
761,"A","AVENI","CATANIA",1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,6
414,"A","POZZI","PARMA",9,2,0,1,0,1,1,0,0,0,1,0,1,6,0,6.56,6.67
339,"A","PANDEV","NAPOLI",22,3,0,7,0,4,4,0,0,1,0,0,2,6,0,6.75,6.93
255,"A","KLOSE","LAZIO",24,2,0,7,0,1,1,0,0,0,0,0,3,6,0,6.83,6.88
167,"A","FLORO FLORES","SASSUOLO",27,4,0,7,0,3,3,0,0,0,0,0,1,5.98,1,6.69,6.8
70,"A","IBARBO","CAGLIARI",29,6,1,4,0,1,1,0,0,1,0,0,2,5.98,1,6.16,6.19
14,"A","DE LUCA","ATALANTA",15,1,0,4,0,2,2,0,0,0,0,0,2,5.97,2,6.73,6.87
116,"A","PALOSCHI","CHIEVO",32,3,0,9,0,1,1,0,0,0,4,0,3,5.95,0,7.13,7.16
73,"A","NENE","CAGLIARI",17,3,0,5,0,0,0,0,0,0,0,0,1,5.94,0,6.74,6.74
467,"A","MEGGIORINI","TORINO",17,1,0,0,0,3,3,0,0,0,0,0,0,5.94,0,5.91,6.09
265,"A","PEREA","LAZIO",12,3,0,1,0,0,0,0,0,0,0,0,0,5.92,0,6.04,6.04
511,"A","CACIA","VERONA HELLAS",5,0,0,0,0,0,0,0,0,0,0,0,0,5.9,0,5.9,5.9
544,"A","FARIAS","SASSUOLO",8,1,0,0,0,0,0,0,0,0,0,0,0,5.88,0,5.81,5.81
602,"A","BOATENG KI.","CATANIA",4,0,0,0,0,0,0,0,0,0,0,0,0,5.88,0,5.88,5.88
80,"A","SAU","CAGLIARI",28,1,0,6,0,1,1,0,0,0,0,0,1,5.88,1,6.5,6.54
86,"A","BERGESSIO","CATANIA",30,7,1,9,0,2,2,0,0,0,1,0,4,5.87,1,6.72,6.78
608,"A","MATOS","FIORENTINA",11,4,0,0,0,0,0,0,0,0,0,0,0,5.86,0,5.68,5.68
76,"A","PINILLA","CAGLIARI",26,9,1,3,0,2,2,0,0,2,4,0,3,5.85,1,6.21,6.29
130,"A","THEREAU","CHIEVO",31,2,0,5,0,1,1,0,0,1,2,0,2,5.85,0,6.4,6.44
171,"A","KONATE","GENOA",20,2,0,1,0,1,1,0,0,0,0,0,0,5.83,0,5.92,5.97
425,"A","ALEXE","SASSUOLO",3,0,0,0,0,0,0,0,0,0,0,0,0,5.83,0,5.83,5.83
464,"A","LARRONDO","TORINO",3,1,0,1,0,0,0,0,0,0,0,0,0,5.83,0,6.67,6.67
634,"A","EMEGHARA","LIVORNO",26,2,1,4,0,4,4,0,0,0,1,0,1,5.83,1,6.33,6.48
294,"A","BALOTELLI","MILAN",28,9,1,11,0,3,3,0,0,2,3,0,5,5.82,2,6.91,7.02
322,"A","CALAIO","GENOA",15,1,0,3,0,0,0,0,0,1,0,0,0,5.8,1,6.17,6.17
308,"A","PAZZINI","MILAN",14,1,0,2,0,0,0,0,0,0,0,0,1,5.79,0,6.18,6.18
494,"A","MURIEL","UDINESE",21,3,0,2,0,1,1,0,0,0,2,0,1,5.79,0,6.29,6.33
722,"A","RABUSIC","VERONA HELLAS",2,0,0,0,0,0,0,0,0,0,0,0,0,5.75,0,5.75,5.75
440,"A","PAVOLETTI","SASSUOLO",2,0,0,0,0,0,0,0,0,0,0,0,0,5.75,0,5.75,5.75
140,"A","GOMEZ","FIORENTINA",9,1,0,2,0,1,1,0,0,0,1,0,1,5.72,0,6.67,6.78
241,"A","VUCINIC","JUVENTUS",7,2,0,1,0,0,0,0,0,0,1,0,0,5.71,0,6.43,6.43
119,"A","PELLISSIER","CHIEVO",15,2,2,1,0,0,0,0,0,0,0,0,0,5.7,0,5.7,5.7
448,"A","BARRETO","TORINO",10,0,0,0,0,1,1,0,0,0,0,0,0,5.7,0,5.7,5.8
490,"A","LOPEZ","UDINESE",15,0,0,2,0,0,0,0,0,0,0,0,0,5.67,0,6.07,6.07
105,"A","ACOSTY","CHIEVO",3,1,0,0,0,0,0,0,0,0,0,0,0,5.67,0,5.5,5.5
438,"A","MASUCCI","SASSUOLO",8,1,0,0,0,0,0,0,0,0,0,0,0,5.63,0,5.56,5.56
647,"A","CRISTALDO","BOLOGNA",26,1,1,4,0,2,2,0,0,0,0,0,1,5.63,0,6.04,6.12
721,"A","FEDATO","CATANIA",5,0,0,0,0,0,0,0,0,0,0,0,0,5.6,0,5.6,5.6
300,"A","EL SHAARAWY","MILAN",5,1,0,0,0,0,0,0,0,0,0,0,0,5.6,0,5.5,5.5
278,"A","DIONISI","LIVORNO",1,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,5.5,5.5
1,"A","ARDEMAGNI","CHIEVO",1,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,5.5,5.5
695,"A","PAPONI","BOLOGNA",2,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,5.5,5.5
763,"A","BARTOLINI","LIVORNO",1,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,5.5,5.5
501,"A","RANEGIE","UDINESE",1,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,5.5,5.5
47,"A","MOSCARDELLI","BOLOGNA",13,5,0,1,0,0,0,0,0,0,0,0,0,5.46,0,5.5,5.5
187,"A","BELFODIL","LIVORNO",20,1,1,0,0,1,1,0,0,0,0,0,0,5.45,0,5.38,5.42
99,"A","MAXI LOPEZ","SAMPDORIA",19,1,1,1,0,0,0,0,0,1,1,0,2,5.39,0,5.47,5.47
37,"A","BIANCHI R.","BOLOGNA",25,4,0,3,0,1,1,0,0,1,0,0,0,5.38,1,5.54,5.58
22,"A","MARILUNGO","ATALANTA",4,0,0,0,0,0,0,0,0,0,0,0,0,5.38,0,5.38,5.38
