"STATISTICHE UFFICIALI 2013/2014",,,,,,,,,,,,,,,,,,,,
"Solo su WWW.FANTAGAZZETTA.COMi voti alle prime luci dell'alba",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"Codice","Ruolo","Calciatore","Squadra","P","Amm","Esp","Gf","Gs","assist","As","Af","Rp","R-","R+","Aut","Gv","Media Voto","Gp","FantaMedia","FantaMedia+"
73,"A","NENE","CAGLIARI",18,4,0,5,0,0,0,0,0,0,0,0,1,5.83,0,6.56,6.56
716,"A","OBINNA","CHIEVO",9,0,0,2,0,0,0,0,0,0,0,0,1,5.83,0,6.5,6.5
715,"A","OSVALDO","JUVENTUS",8,1,0,1,0,1,1,0,0,0,0,0,1,5.81,0,6.13,6.25
130,"A","THEREAU","CHIEVO",31,2,0,5,0,1,1,0,0,1,2,0,2,5.79,0,6.34,6.37
255,"A","KLOSE","LAZIO",24,2,0,7,0,1,1,0,0,0,0,0,3,5.79,0,6.63,6.67
140,"A","GOMEZ","FIORENTINA",9,1,0,2,0,1,1,0,0,0,1,0,1,5.78,0,6.72,6.83
608,"A","MATOS","FIORENTINA",15,4,0,0,0,0,0,0,0,0,0,0,0,5.77,0,5.63,5.63
86,"A","BERGESSIO","CATANIA",29,7,1,9,0,2,2,0,0,0,1,0,4,5.76,1,6.64,6.71
288,"A","SILIGARDI","LIVORNO",23,1,0,5,0,1,1,0,0,0,0,0,0,5.76,0,6.39,6.43
425,"A","ALEXE","SASSUOLO",4,0,0,0,0,0,0,0,0,0,0,0,0,5.75,0,5.75,5.75
76,"A","PINILLA","CAGLIARI",24,8,1,3,0,0,0,0,0,2,4,0,3,5.75,1,6.17,6.17
637,"A","REBIC","FIORENTINA",2,0,0,1,0,0,0,0,0,0,0,0,0,5.75,0,7.25,7.25
464,"A","LARRONDO","TORINO",4,1,0,1,0,0,0,0,0,0,0,0,0,5.75,0,6.38,6.38
719,"A","BENTANCOURT","ATALANTA",2,0,0,0,0,0,0,0,0,0,0,0,0,5.75,0,5.75,5.75
97,"A","LETO","CATANIA",25,3,0,3,0,1,1,0,0,0,0,0,0,5.72,0,6.02,6.06
47,"A","MOSCARDELLI","BOLOGNA",14,5,0,1,0,1,1,0,0,0,0,0,0,5.71,0,5.75,5.82
414,"A","POZZI","PARMA",12,3,0,1,0,2,2,0,0,0,1,0,1,5.71,0,6.08,6.25
119,"A","PELLISSIER","CHIEVO",20,2,2,1,0,1,1,0,0,0,0,0,0,5.7,0,5.7,5.75
241,"A","VUCINIC","JUVENTUS",8,2,0,1,0,0,0,0,0,0,1,0,0,5.69,0,6.31,6.31
511,"A","CACIA","VERONA HELLAS",8,0,0,0,0,0,0,0,0,0,0,0,0,5.69,0,5.69,5.69
494,"A","MURIEL","UDINESE",23,3,0,2,0,1,1,0,0,0,2,0,1,5.67,0,6.13,6.17
634,"A","EMEGHARA","LIVORNO",27,3,1,3,0,3,3,0,0,0,1,0,0,5.65,1,6,6.11
171,"A","KONATE","GENOA",22,3,0,1,0,2,2,0,0,0,0,0,0,5.64,0,5.7,5.8
647,"A","CRISTALDO","BOLOGNA",27,1,1,4,0,2,2,0,0,0,0,0,1,5.63,0,6.02,6.09
602,"A","BOATENG KI.","CATANIA",4,0,0,0,0,0,0,0,0,0,0,0,0,5.63,0,5.63,5.63
205,"A","MILITO","INTER",13,0,0,2,0,1,1,0,0,1,0,0,0,5.62,0,5.85,5.92
438,"A","MASUCCI","SASSUOLO",10,1,0,0,0,0,0,0,0,0,0,0,0,5.6,0,5.55,5.55
300,"A","EL SHAARAWY","MILAN",5,1,0,0,0,0,0,0,0,0,0,0,0,5.6,0,5.5,5.5
20,"A","LIVAJA","ATALANTA",17,3,0,2,0,0,0,0,0,0,0,0,1,5.59,0,5.85,5.85
99,"A","MAXI LOPEZ","SAMPDORIA",20,1,1,1,0,1,1,0,0,1,1,0,2,5.58,0,5.65,5.7
322,"A","CALAIO","GENOA",16,1,0,3,0,0,0,0,0,1,0,1,0,5.56,1,5.78,5.78
252,"A","FLOCCARI","SASSUOLO",24,1,0,1,0,0,0,0,0,1,0,0,0,5.52,0,5.5,5.5
1,"A","ARDEMAGNI","CHIEVO",1,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,5.5,5.5
309,"A","PETAGNA","MILAN",5,1,0,0,0,0,0,0,0,0,0,0,0,5.5,0,5.4,5.4
306,"A","NIANG","MILAN",8,1,0,0,0,1,1,0,0,0,0,0,0,5.5,0,5.44,5.56
377,"A","CAPRARI","ROMA",1,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,5.5,5.5
501,"A","RANEGIE","UDINESE",1,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,5.5,5.5
543,"A","PETKOVIC","CATANIA",4,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,5.5,5.5
721,"A","FEDATO","CATANIA",5,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,5.5,5.5
722,"A","RABUSIC","VERONA HELLAS",3,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,5.5,5.5
690,"A","GLIOZZI","SASSUOLO",1,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,5.5,5.5
694,"A","RODRIGUEZ","BOLOGNA",1,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,5.5,5.5
695,"A","PAPONI","BOLOGNA",2,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,5.5,5.5
311,"A","ROBINHO","MILAN",21,1,0,3,0,3,3,0,0,0,0,0,0,5.48,0,5.88,6.02
187,"A","BELFODIL","LIVORNO",22,1,1,0,0,1,1,0,0,0,0,0,0,5.45,0,5.39,5.43
544,"A","FARIAS","SASSUOLO",8,1,0,0,0,0,0,0,0,0,0,0,0,5.44,0,5.38,5.38
265,"A","PEREA","LAZIO",13,3,0,1,0,0,0,0,0,0,0,0,0,5.42,0,5.54,5.54
