STATISTICHE UFFICIALI 2013/2014,,,,,,,,,,,,,,,,,,,,
Solo su WWW.FANTAGAZZETTA.COMi voti alle prime luci dell'alba,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Codice,Ruolo,Calciatore,Squadra,P,Amm,Esp,Gf,Gs,assist,As,Af,Rp,R-,R+,Aut,Gv,Media Voto,Gp,FantaMedia,FantaMedia+
544,A,FARIAS,SASSUOLO,9,1,0,0,0,0,0,0,0,0,0,0,0,5.72,0,5.67,5.67
494,A,MURIEL,UDINESE,22,3,0,2,0,1,1,0,0,0,2,0,1,5.7,0,6.18,6.23
438,A,MASUCCI,SASSUOLO,8,1,0,0,0,0,0,0,0,0,0,0,0,5.69,0,5.63,5.63
322,A,CALAIO,GENOA,15,1,0,3,0,0,0,0,0,1,0,0,0,5.67,1,6.03,6.03
265,A,PEREA,LAZIO,12,3,0,1,0,0,0,0,0,0,0,0,0,5.67,0,5.79,5.79
722,A,RABUSIC,VERONA HELLAS,3,0,0,0,0,0,0,0,0,0,0,0,0,5.67,0,5.67,5.67
647,A,CRISTALDO,BOLOGNA,27,1,1,4,0,2,2,0,0,0,0,0,1,5.65,0,6.04,6.11
252,A,FLOCCARI,SASSUOLO,22,1,0,1,0,0,0,0,0,1,0,0,0,5.64,0,5.61,5.61
300,A,EL SHAARAWY,MILAN,4,1,0,0,0,0,0,0,0,0,0,0,0,5.63,0,5.5,5.5
543,A,PETKOVIC,CATANIA,4,0,0,0,0,0,0,0,0,0,0,0,0,5.63,0,5.63,5.63
187,A,BELFODIL,LIVORNO,21,1,1,0,0,1,1,0,0,0,0,0,0,5.62,0,5.55,5.6
99,A,MAXI LOPEZ,SAMPDORIA,18,1,1,1,0,1,1,0,0,1,1,0,2,5.61,0,5.69,5.75
311,A,ROBINHO,MILAN,20,1,0,3,0,3,3,0,0,0,0,0,0,5.6,0,6.03,6.17
37,A,BIANCHI R.,BOLOGNA,26,4,0,3,0,1,1,0,0,1,0,0,0,5.56,1,5.71,5.75
448,A,BARRETO,TORINO,10,0,0,0,0,1,1,0,0,0,0,0,0,5.55,0,5.55,5.65
229,A,MATRI,FIORENTINA,28,4,0,4,0,2,2,0,0,0,1,0,2,5.54,0,6,6.07
20,A,LIVAJA,ATALANTA,16,3,0,2,0,0,0,0,0,0,0,0,1,5.53,0,5.81,5.81
22,A,MARILUNGO,ATALANTA,4,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,5.5,5.5
1,A,ARDEMAGNI,CHIEVO,1,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,5.5,5.5
440,A,PAVOLETTI,SASSUOLO,1,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,5.5,5.5
538,A,DOUKARA,CATANIA,1,1,0,0,0,0,0,0,0,0,0,0,0,5.5,0,5,5
695,A,PAPONI,BOLOGNA,1,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,5.5,5.5
719,A,BENTANCOURT,ATALANTA,2,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,5.5,5.5
707,A,POSTIGA,LAZIO,4,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,5.5,5.5
119,A,PELLISSIER,CHIEVO,17,2,2,1,0,1,1,0,0,0,0,0,0,5.47,0,5.47,5.53
306,A,NIANG,MILAN,8,1,0,0,0,0,0,0,0,0,0,0,0,5.44,0,5.38,5.38
33,A,ACQUAFRESCA,BOLOGNA,15,1,0,0,0,0,0,0,0,0,0,0,0,5.33,0,5.3,5.3
664,A,BORJA,LIVORNO,4,0,1,0,0,0,0,0,0,0,0,0,0,4.88,0,4.63,4.63
550,C,CRISTANTE,MILAN,2,0,0,1,0,1,1,0,0,0,0,0,0,6.75,0,8.25,8.75
710,C,TAARABT,MILAN,14,3,0,4,0,0,0,0,0,0,0,0,1,6.54,0,7.29,7.29
246,C,CANDREVA,LAZIO,37,2,1,6,0,5,3,2,0,0,6,0,5,6.51,1,7.43,7.57
390,C,PJANIC,ROMA,35,7,1,5,0,4,4,0,0,0,1,0,3,6.51,0,6.9,7.01
337,C,MERTENS,NAPOLI,30,4,0,9,0,4,4,0,0,0,2,0,4,6.5,0,7.53,7.67
