STATISTICHE UFFICIALI 2014/2015,,,,,,,,,,,,,,,,,,,,
Solo su WWW.FANTAGAZZETTA.COMi voti alle prime luci dell'alba,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Codice,Ruolo,Calciatore,Squadra,P,Amm,Esp,Gf,Gs,assist,As,Af,Rp,R-,R+,Aut,Gv,Media Voto,Gp,FantaMedia,FantaMedia+
1,P,CONSIGLI,SASSUOLO,13,1,0,0,17,0,0,0,1,0,0,0,0,6.12,0,5,5
27,P,COLOMBI,CAGLIARI,2,0,0,0,3,0,0,0,0,0,0,0,0,6,0,4.5,4.5
213,P,STORARI,JUVENTUS,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,5,5
268,P,ABBIATI,MILAN,7,0,0,0,7,0,0,0,0,0,0,0,0,6,0,5,5
296,P,RAFAEL CABRAL,NAPOLI,14,0,0,0,18,0,0,0,0,0,0,0,0,6,0,4.71,4.71
431,P,POMINI,SASSUOLO,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,5,5
29,P,CRAGNO,CAGLIARI,12,0,0,0,23,0,0,0,0,0,0,0,0,5.96,0,4.04,4.04
104,P,BASSI,EMPOLI,4,0,0,0,10,0,0,0,0,0,0,0,0,5.75,0,3.25,3.25
241,P,BERISHA,LAZIO,4,0,0,0,6,0,0,0,0,0,0,0,0,5.75,0,4.25,4.25
379,P,SKORUPSKI,ROMA,2,0,0,0,3,0,0,0,0,0,0,0,0,5.75,0,4.25,4.25
761,P,GOLLINI,VERONA,2,0,0,0,4,0,0,0,0,0,0,0,0,5.75,0,3.75,3.75
351,P,MIRANTE,PARMA,11,2,0,0,28,0,0,0,0,0,0,0,0,5.73,0,3.09,3.09
455,P,PADELLI,TORINO,4,0,0,0,4,0,0,0,0,0,0,0,0,5.5,0,4.5,4.5
353,P,IACOBUCCI,PARMA,3,0,0,0,6,0,0,0,0,0,0,0,0,5,0,3,3
349,A,DYBALA,PALERMO,14,1,0,6,0,3,2,1,0,0,1,0,0,6.71,1,8.18,8.39
239,A,TEVEZ,JUVENTUS,13,1,0,7,0,5,5,0,0,0,2,0,3,6.65,0,8.69,9.08
46,A,CAIO RANGEL,CAGLIARI,1,0,0,0,0,0,0,0,0,0,0,0,0,6.5,0,6.5,6.5
323,A,ZAPATA D.,NAPOLI,4,0,0,3,0,0,0,0,0,0,0,0,0,6.5,1,8.75,8.75
399,A,GERVINHO,ROMA,11,1,0,2,0,2,2,0,0,0,0,0,0,6.45,0,6.95,7.14
427,A,OKAKA,SAMPDORIA,14,2,0,3,0,1,1,0,0,0,0,0,1,6.43,0,7,7.07
426,A,GABBIADINI,SAMPDORIA,10,2,0,5,0,2,2,0,0,0,0,0,3,6.4,0,7.8,8
424,A,EDER,SAMPDORIA,14,1,0,3,0,1,1,0,0,0,1,0,0,6.36,0,7.18,7.25
319,A,INSIGNE,NAPOLI,10,0,0,1,0,2,2,0,0,0,0,0,0,6.35,0,6.65,6.85
236,A,GIOVINCO,JUVENTUS,3,0,0,0,0,0,0,0,0,0,0,0,0,6.33,0,6.33,6.33
401,A,LJAJIC,ROMA,10,0,0,5,0,2,2,0,0,0,1,0,0,6.3,1,8.1,8.3
47,A,IBARBO,CAGLIARI,12,4,1,2,0,2,2,0,0,0,0,0,0,6.29,0,6.54,6.71
290,A,EL SHAARAWY,MILAN,11,2,0,1,0,3,3,0,0,0,0,0,0,6.27,0,6.45,6.73
238,A,MORATA,JUVENTUS,8,0,1,4,0,0,0,0,0,0,0,0,0,6.25,0,7.63,7.63
182,A,MATRI,GENOA,12,1,0,6,0,2,2,0,0,1,0,0,3,6.25,0,7.46,7.63
49,A,PINILLA,GENOA,8,1,0,3,0,0,0,0,0,1,0,0,2,6.19,0,6.88,6.88
510,A,DI NATALE,UDINESE,13,1,0,7,0,1,1,0,0,0,0,0,2,6.19,0,7.77,7.85
709,A,OSVALDO,INTER,8,1,0,5,0,1,1,0,0,0,0,0,1,6.19,0,8,8.13
122,A,MACCARONE,EMPOLI,11,2,0,2,0,3,3,0,0,0,0,0,2,6.18,0,6.64,6.91
153,A,BABACAR,FIORENTINA,12,2,0,4,0,0,0,0,0,0,0,0,2,6.17,1,7.08,7.08
403,A,TOTTI,ROMA,9,4,0,0,0,3,3,0,0,0,2,0,0,6.17,0,6.61,6.94
318,A,HIGUAIN,NAPOLI,14,1,0,6,0,3,3,0,0,2,1,0,3,6.14,1,7.18,7.39
811,A,CODA M.,PARMA,8,1,0,2,0,1,1,0,0,0,0,0,0,6.13,0,6.81,6.94
373,A,CASSANO,PARMA,13,0,0,4,0,2,2,0,0,0,1,0,1,6.12,0,7.27,7.42
292,A,MENEZ,MILAN,14,0,0,3,0,0,0,0,0,0,4,0,2,6.11,1,7.61,7.61
264,A,DJORDJEVIC,LAZIO,14,1,0,6,0,1,1,0,0,0,0,0,2,6.11,0,7.36,7.43
480,A,QUAGLIARELLA,TORINO,14,2,0,4,0,0,0,0,0,0,0,0,2,6.07,0,6.86,6.86
398,A,DESTRO,ROMA,10,1,0,4,0,0,0,0,0,0,0,0,3,6.05,0,7.2,7.2
511,A,LOPEZ N.,VERONA,11,2,0,4,0,0,0,0,0,0,0,0,0,6.05,1,7.05,7.05
513,A,THEREAU,UDINESE,13,1,0,5,0,0,0,0,0,0,0,0,2,6.04,0,7.15,7.15
453,A,SANSONE N.,SASSUOLO,14,1,0,1,0,2,2,0,0,0,0,0,0,6.04,0,6.21,6.36
449,A,BERARDI,SASSUOLO,11,4,1,2,0,3,3,0,0,1,1,0,0,6,0,6.27,6.55
538,A,TONI,VERONA,14,0,0,2,0,2,2,0,0,1,2,0,0,6,1,6.64,6.79
154,A,BERNARDESCHI,FIORENTINA,5,1,0,0,0,1,1,0,0,0,0,0,0,6,0,5.9,6.1
103,A,PELLISSIER,CHIEVO,5,0,0,2,0,0,0,0,0,0,0,0,1,6,0,7.2,7.2
209,A,ICARDI,INTER,13,0,0,6,0,1,1,0,0,0,2,0,3,6,0,7.85,7.92
73,A,MARILUNGO,CESENA,8,0,0,1,0,0,0,0,0,0,0,0,0,6,0,6.38,6.38
75,A,SUCCI,CESENA,2,1,0,1,0,0,0,0,0,0,0,0,0,6,0,7.25,7.25
816,A,SAVIOLA,VERONA,3,0,0,0,0,1,1,0,0,0,0,0,0,6,0,6,6.33
824,A,BONAZZOLI,INTER,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,6
102,A,PALOSCHI,CHIEVO,12,0,0,3,0,1,1,0,0,0,0,0,0,5.96,0,6.71,6.79
50,A,SAU,CAGLIARI,11,2,0,4,0,1,1,0,0,0,0,0,1,5.95,2,6.95,7.05
512,A,MURIEL,UDINESE,8,0,0,0,0,1,1,0,0,0,0,0,0,5.94,0,5.94,6.06
454,A,ZAZA,SASSUOLO,9,4,0,4,0,0,0,0,0,0,0,0,0,5.94,0,7.06,7.06
266,A,KLOSE,LAZIO,7,1,0,3,0,1,1,0,0,0,0,0,2,5.93,0,7.14,7.29
451,A,FLORO FLORES,SASSUOLO,6,2,0,1,0,0,0,0,0,0,0,0,1,5.92,0,6.25,6.25
849,A,HUGO ALMEIDA,CESENA,6,0,0,0,0,0,0,0,0,0,0,0,0,5.92,0,5.92,5.92
452,A,PAVOLETTI,SASSUOLO,5,0,0,0,0,0,0,0,0,0,0,0,0,5.9,0,5.9,5.9
208,A,BOTTA,CHIEVO,4,0,0,0,0,0,0,0,0,0,0,0,0,5.88,0,5.88,5.88
70,A,DEFREL,CESENA,11,3,0,4,0,0,0,0,0,0,0,0,0,5.86,0,6.82,6.82
25,A,BOAKYE,ATALANTA,11,2,1,2,0,0,0,0,0,0,0,0,2,5.86,0,6.23,6.23
74,A,RODRIGUEZ A.,CESENA,7,2,0,1,0,0,0,0,0,0,1,0,1,5.86,0,6.57,6.57
101,A,MEGGIORINI,CHIEVO,9,4,0,2,0,0,0,0,0,0,0,0,1,5.83,0,6.28,6.28
265,A,KEITA B.,LAZIO,6,0,0,0,0,0,0,0,0,0,0,0,0,5.83,0,5.83,5.83
400,A,ITURBE,ROMA,6,0,0,1,0,0,0,0,0,0,0,0,0,5.83,0,6.33,6.33
371,A,AMAURI,TORINO,9,1,0,0,0,0,0,0,0,0,0,0,0,5.83,0,5.78,5.78
237,A,LLORENTE,JUVENTUS,13,0,0,3,0,0,0,0,0,0,0,0,1,5.81,0,6.5,6.5
423,A,BERGESSIO,SAMPDORIA,5,0,0,0,0,0,0,0,0,0,0,0,0,5.8,0,5.8,5.8
348,A,BELOTTI,PALERMO,12,0,0,2,0,0,0,0,0,0,0,0,0,5.79,1,6.29,6.29
450,A,FLOCCARI,SASSUOLO,9,0,0,2,0,0,0,0,0,0,0,0,1,5.78,0,6.44,6.44
707,A,BIANCHI,ATALANTA,9,0,0,0,0,0,0,0,0,0,0,0,0,5.78,0,5.78,5.78
479,A,MARTINEZ,TORINO,2,0,0,1,0,0,0,0,0,0,0,0,0,5.75,0,7.25,7.25
99,A,FARIAS,CAGLIARI,10,3,0,3,0,0,0,0,0,0,0,0,0,5.75,1,6.5,6.5
71,A,DJURIC,CESENA,8,1,0,1,0,1,1,0,0,0,0,0,0,5.75,0,6.06,6.19
100,A,MAXI LOPEZ,CHIEVO,9,1,0,1,0,0,0,0,0,0,0,0,1,5.72,0,6,6
48,A,LONGO,CAGLIARI,7,0,0,0,0,0,0,0,0,0,0,0,0,5.71,0,5.71,5.71
124,A,TAVANO,EMPOLI,12,1,0,1,0,1,1,0,0,0,1,0,0,5.71,0,6.17,6.25
535,A,JUANITO GOMEZ,VERONA,12,1,0,1,0,0,0,0,0,0,0,0,0,5.67,1,5.88,5.88
374,A,PALLADINO,PARMA,6,0,0,2,0,1,0,1,0,0,0,0,0,5.58,0,6.58,6.75
155,A,GOMEZ M.,FIORENTINA,8,1,0,1,0,1,1,0,0,0,0,0,0,5.56,0,5.88,6
785,A,TORRES,MILAN,9,1,0,1,0,0,0,0,0,0,0,0,0,5.56,0,5.83,5.83
823,A,JOAO SILVA,PALERMO,1,1,0,0,0,0,0,0,0,0,0,0,0,5.5,0,5,5
782,A,CARBONERO,CESENA,5,2,0,0,0,0,0,0,0,0,0,0,0,5.5,0,5.3,5.3
784,A,MAKIENOK,PALERMO,1,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,5.5,5.5
210,A,PALACIO,INTER,10,1,0,0,0,3,2,1,0,1,0,0,0,5.5,0,5.15,5.45
294,A,PAZZINI,MILAN,3,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,5.5,5.5
72,A,GARRITANO,CESENA,2,1,0,0,0,0,0,0,0,0,0,0,0,5.5,0,5.25,5.25
123,A,MCHEDLIDZE,EMPOLI,4,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,5.5,5.5
425,A,FEDATO,SAMPDORIA,1,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,5.5,5.5
428,A,SANSONE G.,SAMPDORIA,2,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,5.5,5.5
26,A,DENIS,ATALANTA,14,0,0,1,0,0,0,0,0,1,0,0,0,5.46,0,5.46,5.46
752,A,GHEZZAL,PARMA,6,0,0,0,0,0,0,0,0,0,0,0,0,5.42,0,5.42,5.42
536,A,NENE',VERONA,5,1,0,0,0,0,0,0,0,0,0,0,0,5.3,0,5.2,5.2
320,A,MICHU,NAPOLI,2,1,0,0,0,0,0,0,0,0,0,0,0,5.25,0,5,5
372,A,BELFODIL,PARMA,9,2,0,0,0,0,0,0,0,0,0,0,0,5.11,0,5,5
478,A,LARRONDO,TORINO,5,0,0,0,0,0,0,0,0,1,0,0,0,5.1,0,4.5,4.5
255,C,CANDREVA,LAZIO,13,1,0,2,0,7,7,0,0,1,0,0,2,6.54,0,6.73,7.27
392,C,NAINGGOLAN,ROMA,12,3,0,2,0,1,1,0,0,0,0,0,2,6.5,0,6.88,6.96
531,C,ROMULO,JUVENTUS,1,0,0,0,0,0,0,0,0,0,0,0,0,6.5,0,6.5,6.5
848,C,MANDRAGORA,GENOA,1,0,0,0,0,0,0,0,0,0,0,0,0,6.5,0,6.5,6.5
855,C,MATTIELLO,JUVENTUS,1,0,0,0,0,0,0,0,0,0,0,0,0,6.5,0,6.5,6.5
232,C,PEREYRA,JUVENTUS,11,0,0,0,0,2,2,0,0,0,0,0,0,6.41,0,6.41,6.59
145,C,JOAQUIN,FIORENTINA,5,0,0,0,0,1,1,0,0,0,0,0,0,6.4,0,6.4,6.6
421,C,SORIANO,SAMPDORIA,12,4,0,0,0,0,0,0,0,0,0,0,0,6.38,0,6.21,6.21
254,C,BIGLIA,LAZIO,11,3,0,1,0,1,1,0,0,0,0,0,0,6.36,0,6.5,6.59
177,C,PEROTTI,GENOA,13,3,0,1,0,2,1,1,0,0,0,0,0,6.35,0,6.46,6.62
230,C,PADOIN,JUVENTUS,3,0,1,0,0,1,1,0,0,0,0,0,0,6.33,0,6,6.33
391,C,KEITA S.,ROMA,11,1,0,1,0,0,0,0,0,0,0,0,0,6.32,0,6.55,6.55
260,C,LULIC,LAZIO,13,5,0,2,0,2,2,0,0,0,0,0,0,6.31,0,6.58,6.73
170,C,BERTOLACCI,GENOA,13,2,0,1,0,1,1,0,0,0,0,0,0,6.31,0,6.46,6.54
234,C,POGBA,JUVENTUS,12,3,0,3,0,1,1,0,0,0,0,0,1,6.29,1,6.92,7
261,C,MAURI,LAZIO,9,1,0,4,0,0,0,0,0,0,0,0,0,6.28,0,7.56,7.56
143,C,FERNANDEZ M.,FIORENTINA,9,1,0,2,0,0,0,0,0,0,0,0,1,6.28,0,6.89,6.89
228,C,MARCHISIO,JUVENTUS,13,3,0,1,0,1,1,0,0,0,0,0,0,6.27,0,6.38,6.46
226,C,COMAN,JUVENTUS,4,0,0,0,0,1,1,0,0,0,0,0,0,6.25,0,6.25,6.5
198,C,GUARIN,INTER,8,2,0,2,0,3,2,1,0,0,0,0,0,6.25,0,6.88,7.25
142,C,CUADRADO,FIORENTINA,12,4,0,3,0,2,2,0,0,0,0,0,1,6.25,0,6.83,7
447,C,MAGNANELLI,SASSUOLO,13,4,0,0,0,0,0,0,0,0,0,0,0,6.23,0,6.08,6.08
172,C,IAGO FALQUE,GENOA,7,2,0,1,0,1,1,0,0,0,0,0,0,6.21,0,6.5,6.64
233,C,PIRLO,JUVENTUS,7,0,0,2,0,1,0,1,0,0,0,0,2,6.21,0,7.07,7.21
500,C,ALLAN,UDINESE,14,3,0,0,0,0,0,0,0,0,0,0,0,6.18,0,6.07,6.07
282,C,DE JONG,MILAN,11,7,0,2,0,0,0,0,0,0,0,0,0,6.18,0,6.41,6.41
43,C,DONSAH,CAGLIARI,3,0,0,0,0,0,0,0,0,0,0,0,0,6.17,0,6.17,6.17
17,C,BONAVENTURA,MILAN,13,2,0,2,0,0,0,0,0,0,0,0,0,6.15,1,6.54,6.54
347,C,VAZQUEZ,PALERMO,13,4,0,3,0,0,0,0,0,1,0,0,0,6.15,0,6.46,6.46
390,C,FLORENZI,ROMA,13,2,0,2,0,2,2,0,0,0,0,0,1,6.15,0,6.54,6.69
338,C,BARRETO E.,PALERMO,11,1,1,1,0,3,2,1,0,0,0,0,1,6.14,0,6.27,6.55
756,C,RIZZO,SAMPDORIA,7,2,0,1,0,0,0,0,0,0,0,0,1,6.14,0,6.43,6.43
807,C,DAVID LOPEZ,NAPOLI,11,2,0,0,0,1,1,0,0,0,0,0,0,6.14,0,6.05,6.14
16,C,BASELLI,ATALANTA,8,1,0,0,0,0,0,0,0,0,0,0,0,6.13,0,6.06,6.06
418,C,OBIANG,SAMPDORIA,13,4,0,1,0,1,1,0,0,0,0,0,0,6.12,0,6.19,6.27
309,C,CALLEJON,NAPOLI,14,1,0,8,0,1,0,1,0,0,0,0,2,6.11,0,7.79,7.86
235,C,VIDAL,JUVENTUS,9,4,0,2,0,1,1,0,0,0,2,0,2,6.11,0,7.22,7.33
44,C,EKDAL,CAGLIARI,14,2,0,4,0,0,0,0,0,0,0,0,1,6.11,0,6.89,6.89
472,C,GAZZI,TORINO,10,3,0,0,0,0,0,0,0,0,0,0,0,6.1,0,5.95,5.95
312,C,GARGANO,NAPOLI,6,2,0,0,0,1,1,0,0,0,0,0,0,6.08,0,5.92,6.08
343,C,MARESCA,PALERMO,6,0,0,0,0,0,0,0,0,0,0,0,0,6.08,0,6.08,6.08
93,C,IZCO,CHIEVO,6,1,0,1,0,1,1,0,0,0,0,0,0,6.08,0,6.5,6.67
225,C,ASAMOAH,JUVENTUS,6,1,0,0,0,0,0,0,0,0,0,0,0,6.08,0,6,6
200,C,KOVACIC,INTER,14,2,0,2,0,1,1,0,0,0,0,0,0,6.07,1,6.43,6.5
284,C,HONDA,MILAN,14,1,0,6,0,2,1,1,0,0,0,0,1,6.07,1,7.32,7.46
394,C,PJANIC,ROMA,14,3,0,3,0,1,0,1,0,0,0,0,2,6.07,0,6.61,6.68
257,C,FELIPE ANDERSON,LAZIO,9,1,0,1,0,0,0,0,0,0,0,0,1,6.06,0,6.33,6.33
42,C,DESSENA,CAGLIARI,9,1,0,0,0,0,0,0,0,0,0,0,0,6.06,0,6,6
768,C,DE GUZMAN,NAPOLI,8,0,0,3,0,0,0,0,0,0,0,0,1,6.06,1,7.19,7.19
120,C,VERDI,EMPOLI,11,1,0,1,0,0,0,0,0,0,0,0,0,6.05,0,6.27,6.27
23,C,MORALEZ,ATALANTA,10,2,0,2,0,0,0,0,0,0,0,0,1,6.05,0,6.55,6.55
199,C,HERNANES,INTER,11,2,0,2,0,1,1,0,0,0,0,0,0,6.05,1,6.5,6.59
148,C,PIZARRO,FIORENTINA,11,3,0,0,0,0,0,0,0,0,0,0,0,6.05,0,5.91,5.91
119,C,VALDIFIORI,EMPOLI,13,1,1,0,0,4,2,2,0,0,0,0,0,6.04,0,5.92,6.23
140,C,BORJA VALERO,FIORENTINA,12,2,0,1,0,2,1,1,0,0,0,0,0,6.04,0,6.21,6.38
179,C,RINCON,GENOA,7,2,0,0,0,1,1,0,0,0,0,0,0,6,0,5.86,6
202,C,KUZMANOVIC,INTER,6,0,0,0,0,1,0,1,0,0,0,0,0,6,0,6,6.17
207,C,TAIDER,SASSUOLO,10,3,0,2,0,2,2,0,0,0,0,0,1,6,0,6.45,6.65
22,C,MIGLIACCIO,ATALANTA,7,2,0,0,0,0,0,0,0,0,0,0,0,6,0,5.86,5.86
63,C,CASCIONE,CESENA,12,4,0,0,0,0,0,0,0,1,1,0,0,6,1,5.83,5.83
117,C,PUCCIARELLI,EMPOLI,11,0,0,3,0,0,0,0,0,0,0,0,0,6,1,6.82,6.82
68,C,TABANELLI,CESENA,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,6
88,C,BELLOMO,CHIEVO,3,0,0,0,0,1,0,1,0,0,0,0,0,6,0,6,6.33
366,C,GALLOPPA,PARMA,5,2,0,0,0,1,1,0,0,0,0,0,0,6,0,5.8,6
368,C,MARCHIONNI,SAMPDORIA,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,6
419,C,PALOMBO,SAMPDORIA,12,4,0,0,0,1,0,1,0,0,1,0,0,6,0,6.08,6.17
417,C,KRSTICIC,SAMPDORIA,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,6
527,C,HALLFREDSSON,VERONA,10,4,0,1,0,0,0,0,0,0,0,0,0,6,0,6.1,6.1
717,C,GRASSI,ATALANTA,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,6
501,C,BADU,UDINESE,12,3,0,0,0,1,1,0,0,0,0,0,0,5.96,0,5.83,5.92
470,C,EL KADDOURI,TORINO,12,2,1,0,0,2,1,1,0,1,0,0,0,5.96,0,5.54,5.71
94,C,HETEMAJ,CHIEVO,13,3,0,0,0,0,0,0,0,0,0,0,0,5.96,0,5.85,5.85
150,C,VECINO,EMPOLI,14,3,0,1,0,1,1,0,0,0,0,0,1,5.96,0,6.07,6.14
20,C,CIGARINI,ATALANTA,11,3,1,0,0,1,1,0,0,0,0,0,0,5.95,0,5.73,5.82
181,C,STURARO,GENOA,8,4,1,0,0,0,0,0,0,0,0,0,0,5.94,0,5.56,5.56
114,C,CROCE,EMPOLI,14,3,0,1,0,0,0,0,0,0,0,0,0,5.93,0,6.04,6.04
530,C,OBBADI,VERONA,7,1,0,0,0,0,0,0,0,0,0,0,0,5.93,0,5.86,5.86
138,C,AQUILANI,FIORENTINA,12,2,0,0,0,0,0,0,0,0,0,0,0,5.92,0,5.83,5.83
90,C,BIRSA,CHIEVO,13,1,0,0,0,1,0,1,0,0,0,0,0,5.92,0,5.88,5.96
713,C,MEDEL,INTER,13,2,1,0,0,0,0,0,0,0,0,0,0,5.92,0,5.77,5.77
471,C,FARNERUD,TORINO,5,0,0,1,0,0,0,0,0,0,0,0,0,5.9,0,6.5,6.5
503,C,GUILHERME,UDINESE,14,2,0,0,0,0,0,0,0,0,0,0,0,5.89,0,5.82,5.82
314,C,INLER,NAPOLI,9,2,0,1,0,0,0,0,0,0,0,0,0,5.89,0,6.11,6.11
18,C,BRIENZA,CESENA,9,1,0,0,0,1,1,0,0,0,0,0,0,5.89,0,5.83,5.94
40,C,COSSU,CAGLIARI,13,2,0,1,0,0,0,0,0,1,1,0,0,5.88,0,6.04,6.04
509,C,ZIELINSKI,EMPOLI,4,0,0,0,0,0,0,0,0,0,0,0,0,5.88,0,5.88,5.88
524,C,TACHTSIDIS,VERONA,13,4,0,2,0,1,1,0,0,0,0,0,1,5.88,0,6.19,6.27
448,C,MISSIROLI,SASSUOLO,12,0,0,1,0,1,1,0,0,0,0,0,0,5.88,0,6.13,6.21
475,C,VIVES,TORINO,13,2,0,0,0,1,1,0,0,0,0,0,0,5.85,0,5.77,5.85
344,C,N'GOYI,PALERMO,3,0,0,0,0,0,0,0,0,0,0,0,0,5.83,0,5.83,5.83
149,C,VARGAS J.,FIORENTINA,3,0,0,0,0,0,0,0,0,0,0,0,0,5.83,0,5.83,5.83
203,C,LAXALT,EMPOLI,3,1,0,0,0,0,0,0,0,0,0,0,0,5.83,0,5.67,5.67
176,C,KUCKA,GENOA,11,1,0,1,0,0,0,0,0,0,0,0,0,5.82,0,6.05,6.05
263,C,PAROLO,LAZIO,14,4,0,2,0,0,0,0,0,0,0,0,0,5.82,0,6.11,6.11
98,C,RADOVANOVIC,CHIEVO,13,2,1,1,0,0,0,0,0,0,0,0,0,5.81,1,5.88,5.88
66,C,DE FEUDIS,CESENA,10,3,0,0,0,0,0,0,0,0,0,0,0,5.8,0,5.65,5.65
446,C,KURTIC,FIORENTINA,7,1,0,1,0,0,0,0,0,0,0,0,1,5.79,0,6.14,6.14
710,C,SANCHEZ MINO,TORINO,9,1,0,0,0,1,0,1,0,1,0,0,0,5.78,0,5.39,5.5
315,C,JORGINHO,NAPOLI,9,4,0,0,0,0,0,0,0,0,0,0,0,5.78,0,5.56,5.56
780,C,CAMPANHARO,VERONA,9,3,0,0,0,0,0,0,0,0,0,0,0,5.78,0,5.61,5.61
809,C,LESTIENNE,GENOA,6,0,0,0,0,0,0,0,0,0,0,0,0,5.75,0,5.75,5.75
812,C,VAN GINKEL,MILAN,2,0,0,0,0,0,0,0,0,0,0,0,0,5.75,0,5.75,5.75
820,C,GOMEZ A.,ATALANTA,6,0,0,0,0,0,0,0,0,0,0,0,0,5.75,0,5.75,5.75
715,C,ESTIGARRIBIA,ATALANTA,6,1,0,1,0,0,0,0,0,0,0,0,0,5.75,0,6.17,6.17
316,C,MERTENS,NAPOLI,12,1,0,0,0,1,0,1,0,0,0,0,0,5.75,0,5.71,5.79
389,C,DE ROSSI,ROMA,10,2,1,1,0,0,0,0,0,0,0,0,0,5.75,0,5.85,5.85
283,C,ESSIEN,MILAN,6,0,1,0,0,0,0,0,0,0,0,0,0,5.75,0,5.58,5.58
258,C,GONZALEZ ALV.,LAZIO,2,0,0,0,0,0,0,0,0,0,0,0,0,5.75,0,5.75,5.75
262,C,ONAZI,LAZIO,6,2,0,0,0,0,0,0,0,0,0,0,0,5.75,0,5.58,5.58
256,C,EDERSON,LAZIO,2,1,0,1,0,0,0,0,0,0,0,0,0,5.75,0,7,7
506,C,PINZI,UDINESE,6,2,0,0,0,0,0,0,0,0,0,0,0,5.75,0,5.58,5.58
502,C,BRUNO FERNANDES,UDINESE,12,3,0,2,0,0,0,0,0,0,0,0,0,5.75,0,6.13,6.13
96,C,LAZAREVIC,CHIEVO,4,0,0,0,0,1,1,0,0,0,0,0,0,5.75,0,5.75,6
287,C,POLI,MILAN,11,0,0,0,0,0,0,0,0,0,0,0,0,5.73,0,5.73,5.73
346,C,RIGONI,PALERMO,11,5,0,2,0,0,0,0,0,0,0,0,1,5.73,0,6.05,6.05
144,C,ILICIC,FIORENTINA,9,2,0,1,0,0,0,0,0,0,0,0,0,5.72,1,5.94,5.94
21,C,D'ALESSANDRO,ATALANTA,7,1,0,0,0,0,0,0,0,0,0,0,0,5.71,0,5.64,5.64
364,C,ACQUAH,PARMA,12,5,1,0,0,0,0,0,0,0,0,0,0,5.71,0,5.42,5.42
416,C,DUNCAN,SAMPDORIA,5,3,0,0,0,0,0,0,0,0,0,0,0,5.7,0,5.4,5.4
