STATISTICHE UFFICIALI 2014/2015,,,,,,,,,,,,,,,,,,,,
Solo su WWW.FANTAGAZZETTA.COMi voti alle prime luci dell'alba,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Codice,Ruolo,Calciatore,Squadra,P,Amm,Esp,Gf,Gs,assist,As,Af,Rp,R-,R+,Aut,Gv,Media Voto,Gp,FantaMedia,FantaMedia+
400,A,ITURBE,ROMA,14,1,0,1,0,1,1,0,0,0,0,0,0,5.79,0,5.96,6.04
210,A,PALACIO,INTER,22,1,0,5,0,3,2,1,0,1,0,0,0,5.77,2,6.3,6.43
99,A,FARIAS,CAGLIARI,19,6,0,4,0,1,1,0,0,0,0,0,0,5.76,1,6.24,6.29
397,A,BORRIELLO,GENOA,2,1,0,0,0,0,0,0,0,0,0,0,0,5.75,0,5.5,5.5
479,A,MARTINEZ,TORINO,14,0,0,2,0,0,0,0,0,0,0,0,0,5.75,0,6.18,6.18
477,A,CERCI,MILAN,8,0,0,0,0,2,1,1,0,0,0,0,0,5.75,0,5.75,6
25,A,BOAKYE,ATALANTA,17,2,1,3,0,0,0,0,0,0,0,0,2,5.74,0,6.15,6.15
237,A,LLORENTE,JUVENTUS,23,0,0,5,0,0,0,0,0,0,0,0,1,5.74,0,6.39,6.39
451,A,FLORO FLORES,SASSUOLO,16,3,0,1,0,0,0,0,0,0,0,0,1,5.72,0,5.81,5.81
849,A,HUGO ALMEIDA,CESENA,9,0,0,0,0,0,0,0,0,0,0,0,0,5.72,0,5.72,5.72
423,A,BERGESSIO,SAMPDORIA,12,0,0,1,0,1,1,0,0,0,0,0,1,5.71,0,5.96,6.04
208,A,BOTTA,CHIEVO,12,3,1,0,0,1,1,0,0,0,0,0,0,5.71,0,5.5,5.58
48,A,LONGO,CAGLIARI,16,3,0,0,0,0,0,0,0,0,0,0,0,5.69,0,5.59,5.59
782,A,CARBONERO,CESENA,13,3,0,0,0,1,1,0,0,0,0,0,0,5.65,0,5.54,5.62
707,A,BIANCHI,ATALANTA,13,1,0,0,0,0,0,0,0,0,0,0,0,5.65,0,5.62,5.62
874,A,COP,CAGLIARI,7,1,0,1,0,0,0,0,0,0,0,0,1,5.64,0,6,6
294,A,PAZZINI,MILAN,11,0,0,0,0,0,0,0,0,0,1,0,0,5.64,0,5.91,5.91
155,A,GOMEZ M.,FIORENTINA,16,3,0,4,0,1,1,0,0,1,0,0,0,5.63,0,6.09,6.16
124,A,TAVANO,EMPOLI,20,1,0,1,0,1,1,0,0,0,1,0,0,5.6,0,5.88,5.92
26,A,DENIS,ATALANTA,27,4,0,3,0,0,0,0,0,1,1,0,1,5.59,1,5.85,5.85
785,A,TORRES,MILAN,9,1,0,1,0,0,0,0,0,0,0,0,0,5.56,0,5.83,5.83
823,A,JOAO SILVA,PALERMO,1,1,0,0,0,0,0,0,0,0,0,0,0,5.5,0,5,5
784,A,MAKIENOK,PALERMO,1,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,5.5,5.5
375,A,POZZI,CHIEVO,1,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,5.5,5.5
428,A,SANSONE G.,SAMPDORIA,2,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,5.5,5.5
425,A,FEDATO,SAMPDORIA,1,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,5.5,5.5
752,A,GHEZZAL,PARMA,7,0,0,0,0,0,0,0,0,0,0,0,0,5.43,0,5.43,5.43
869,A,PODOLSKI,INTER,10,0,0,0,0,0,0,0,0,0,0,0,0,5.4,0,5.4,5.4
372,A,BELFODIL,PARMA,14,2,0,0,0,1,1,0,0,0,0,0,0,5.39,0,5.32,5.39
374,A,PALLADINO,PARMA,14,1,0,2,0,1,0,1,0,0,0,0,0,5.36,0,5.75,5.82
72,A,GARRITANO,CESENA,3,1,0,0,0,0,0,0,0,0,0,0,0,5.33,0,5.17,5.17
536,A,NENE',VERONA,6,1,0,0,0,0,0,0,0,0,0,0,0,5.33,0,5.25,5.25
320,A,MICHU,NAPOLI,2,1,0,0,0,0,0,0,0,0,0,0,0,5.25,0,5,5
894,A,DOUMBIA,ROMA,4,0,0,0,0,0,0,0,0,0,0,0,0,5.13,0,5.13,5.13
478,A,LARRONDO,TORINO,5,0,0,0,0,0,0,0,0,1,0,0,0,5.1,0,4.5,4.5
533,C,VALOTI,VERONA,1,1,0,1,0,1,1,0,0,0,0,0,0,7.5,0,10,11
257,C,FELIPE ANDERSON,LAZIO,19,4,0,9,0,6,6,0,0,0,0,0,4,6.68,0,8,8.32
255,C,CANDREVA,LAZIO,23,4,0,4,0,7,7,0,0,1,2,0,4,6.5,0,7.07,7.37
531,C,ROMULO,JUVENTUS,1,0,0,0,0,0,0,0,0,0,0,0,0,6.5,0,6.5,6.5
848,C,MANDRAGORA,GENOA,1,0,0,0,0,0,0,0,0,0,0,0,0,6.5,0,6.5,6.5
899,C,SALAH,FIORENTINA,6,0,0,3,0,1,1,0,0,0,0,0,1,6.5,0,8,8.17
234,C,POGBA,JUVENTUS,22,4,0,7,0,2,2,0,0,0,0,0,4,6.41,1,7.27,7.36
232,C,PEREYRA,JUVENTUS,22,2,0,1,0,2,2,0,0,0,0,0,0,6.39,0,6.48,6.57
145,C,JOAQUIN,FIORENTINA,16,1,0,2,0,3,3,0,0,0,0,0,2,6.38,0,6.72,6.91
43,C,DONSAH,CAGLIARI,12,1,0,2,0,1,1,0,0,0,0,0,1,6.38,0,6.83,6.92
855,C,MATTIELLO,CHIEVO,4,0,0,0,0,0,0,0,0,0,0,0,0,6.38,0,6.38,6.38
228,C,MARCHISIO,JUVENTUS,26,6,0,2,0,3,2,1,0,0,0,0,0,6.37,0,6.48,6.6
254,C,BIGLIA,LAZIO,22,4,0,2,0,1,1,0,0,0,0,0,1,6.36,0,6.55,6.59
392,C,NAINGGOLAN,ROMA,23,8,0,3,0,1,1,0,0,0,0,0,3,6.33,0,6.54,6.59
143,C,FERNANDEZ M.,FIORENTINA,20,1,0,2,0,4,2,2,0,0,0,0,1,6.33,0,6.6,6.8
261,C,MAURI,LAZIO,21,4,0,8,0,0,0,0,0,0,0,0,1,6.31,0,7.36,7.36
347,C,VAZQUEZ,PALERMO,27,6,0,7,0,6,6,0,0,1,0,0,1,6.3,1,6.85,7.07
908,C,MUDINGAYI,CESENA,5,3,0,0,0,0,0,0,0,0,0,0,0,6.3,0,6,6
260,C,LULIC,LAZIO,17,6,0,3,0,2,2,0,0,0,0,0,0,6.29,0,6.65,6.76
500,C,ALLAN,UDINESE,26,6,0,1,0,3,3,0,0,0,0,0,0,6.27,0,6.27,6.38
468,C,BASHA,TORINO,2,0,0,1,0,0,0,0,0,0,0,0,0,6.25,0,7.75,7.75
391,C,KEITA S.,ROMA,20,1,1,2,0,0,0,0,0,0,0,0,0,6.25,1,6.47,6.47
226,C,COMAN,JUVENTUS,4,0,0,0,0,1,1,0,0,0,0,0,0,6.25,0,6.25,6.5
119,C,VALDIFIORI,EMPOLI,26,4,1,0,0,6,3,3,0,0,0,0,0,6.25,0,6.13,6.37
23,C,MORALEZ,ATALANTA,21,3,0,5,0,1,1,0,0,0,0,0,1,6.24,0,6.88,6.93
142,C,CUADRADO,FIORENTINA,17,5,0,4,0,2,2,0,0,0,0,0,1,6.24,0,6.79,6.91
172,C,IAGO FALQUE,GENOA,19,4,0,5,0,3,3,0,0,0,1,0,0,6.24,0,7.08,7.24
230,C,PADOIN,JUVENTUS,9,2,1,0,0,1,1,0,0,0,0,0,0,6.22,0,6,6.11
17,C,BONAVENTURA,MILAN,25,3,0,4,0,1,1,0,0,0,0,0,1,6.22,1,6.64,6.68
338,C,BARRETO E.,PALERMO,23,2,2,2,0,4,3,1,0,0,0,0,1,6.22,0,6.35,6.52
532,C,SALA,VERONA,7,1,1,1,0,0,0,0,0,0,0,0,0,6.21,0,6.43,6.43
421,C,SORIANO,SAMPDORIA,23,9,0,1,0,2,2,0,0,0,0,0,0,6.2,0,6.13,6.22
18,C,BRIENZA,CESENA,20,1,0,3,0,3,3,0,0,0,2,0,0,6.2,1,6.92,7.08
177,C,PEROTTI,GENOA,22,5,0,2,0,2,1,1,0,0,1,0,1,6.2,0,6.5,6.59
288,C,SAPONARA,EMPOLI,8,1,1,2,0,1,1,0,0,0,1,0,0,6.19,0,7.13,7.25
393,C,PAREDES,ROMA,3,1,0,1,0,0,0,0,0,0,0,0,1,6.17,0,7,7
233,C,PIRLO,JUVENTUS,15,0,0,3,0,3,1,2,0,0,0,0,3,6.17,0,6.77,6.97
198,C,GUARIN,INTER,22,3,0,5,0,6,5,1,0,0,0,0,2,6.16,0,6.77,7.05
170,C,BERTOLACCI,GENOA,25,8,0,2,0,2,2,0,0,0,0,0,0,6.14,0,6.22,6.3
770,C,PULZETTI,CESENA,7,0,0,1,0,0,0,0,0,0,0,0,0,6.14,0,6.57,6.57
888,C,BROZOVIC,INTER,7,3,0,0,0,0,0,0,0,0,0,0,0,6.14,0,5.93,5.93
471,C,FARNERUD,TORINO,15,1,0,1,0,5,3,2,0,0,0,0,0,6.13,0,6.3,6.63
282,C,DE JONG,MILAN,19,9,0,2,0,0,0,0,0,0,0,0,0,6.13,0,6.21,6.21
173,C,FETFATZIDIS,CHIEVO,5,0,0,1,0,0,0,0,0,0,1,0,0,6.1,1,7.3,7.3
120,C,VERDI,EMPOLI,22,2,0,1,0,0,0,0,0,0,0,0,0,6.09,0,6.18,6.18
44,C,EKDAL,CAGLIARI,24,4,0,4,0,0,0,0,0,0,0,0,1,6.08,0,6.5,6.5
225,C,ASAMOAH,JUVENTUS,6,1,0,0,0,0,0,0,0,0,0,0,0,6.08,0,6,6
472,C,GAZZI,TORINO,20,8,0,0,0,0,0,0,0,0,0,0,0,6.08,0,5.88,5.88
312,C,GARGANO,NAPOLI,15,6,0,0,0,1,1,0,0,0,0,0,0,6.07,0,5.87,5.93
345,C,QUAISON,PALERMO,7,1,0,2,0,1,1,0,0,0,0,0,0,6.07,0,6.86,7
390,C,FLORENZI,ROMA,26,5,0,2,0,3,2,1,0,0,0,0,1,6.06,0,6.19,6.31
93,C,IZCO,CHIEVO,18,3,0,2,0,1,1,0,0,0,0,0,0,6.06,0,6.31,6.36
871,C,SHAQIRI,INTER,9,2,0,0,0,1,0,1,0,0,1,0,0,6.06,0,6.28,6.39
736,C,CATALDI,LAZIO,8,2,0,0,0,1,1,0,0,0,0,1,0,6.06,0,5.69,5.81
756,C,RIZZO,SAMPDORIA,10,2,0,1,0,0,0,0,0,0,0,0,1,6.05,0,6.25,6.25
117,C,PUCCIARELLI,EMPOLI,22,1,0,3,0,0,0,0,0,0,0,0,0,6.05,1,6.43,6.43
470,C,EL KADDOURI,TORINO,23,7,1,2,0,2,1,1,0,1,0,0,0,6.04,1,5.98,6.07
263,C,PAROLO,LAZIO,26,8,0,6,0,0,0,0,0,0,0,0,1,6.04,0,6.58,6.58
199,C,HERNANES,INTER,15,2,0,2,0,2,1,1,0,0,0,0,0,6.03,1,6.37,6.5
150,C,VECINO,EMPOLI,26,5,0,2,0,3,3,0,0,0,0,0,1,6.02,1,6.15,6.27
114,C,CROCE,EMPOLI,27,4,0,1,0,1,1,0,0,0,0,0,0,6.02,0,6.06,6.09
