,,,,,,,,,,,,,,,,,,,,
Solo su WWW.FANTAGAZZETTA.COMi voti alle prime luci dell'alba,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Codice,Ruolo,Calciatore,Squadra,P,Amm,Esp,Gf,Gs,assist,As,Af,Rp,R-,R+,Aut,Gv,Media Voto,Gp,FantaMedia,FantaMedia+
319,A,INSIGNE,NAPOLI,1,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,5.5,5.5
371,A,AMAURI,PARMA,1,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,5.5,5.5
428,A,SANSONE G.,SAMPDORIA,1,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,5.5,5.5
451,A,FLORO FLORES,SASSUOLO,1,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,5.5,5.5
538,A,TONI,VERONA,1,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,5.5,5.5
707,A,BIANCHI,ATALANTA,1,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,5.5,5.5
535,A,JUANITO GOMEZ,VERONA,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,5
478,A,LARRONDO,TORINO,1,0,0,0,0,0,0,0,0,1,0,0,0,5,0,2,2
374,A,PALLADINO,PARMA,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,5
209,A,ICARDI,INTER,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,5
123,A,MCHEDLIDZE,EMPOLI,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,5
26,A,DENIS,ATALANTA,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,5
99,A,FARIAS,CAGLIARI,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,5
100,A,MAXI LOPEZ,CHIEVO,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,5
155,A,GOMEZ M.,FIORENTINA,1,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0,4.5,4.5
372,A,BELFODIL,PARMA,1,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0,4.5,4.5
63,C,CASCIONE,CESENA,1,0,0,0,0,0,0,0,0,0,0,0,0,7.5,0,7.5,7.5
392,C,NAINGGOLAN,ROMA,1,0,0,1,0,1,1,0,0,0,0,0,1,7.5,0,10.5,11.5
394,C,PJANIC,ROMA,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,7
226,C,COMAN,JUVENTUS,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,7
472,C,GAZZI,TORINO,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,7
768,C,DE GUZMAN,NAPOLI,1,0,0,1,0,0,0,0,0,0,0,0,1,7,0,10,10
500,C,ALLAN,UDINESE,1,0,0,0,0,0,0,0,0,0,0,0,0,6.5,0,6.5,6.5
234,C,POGBA,JUVENTUS,1,0,0,0,0,0,0,0,0,0,0,0,0,6.5,0,6.5,6.5
282,C,DE JONG,MILAN,1,1,0,0,0,0,0,0,0,0,0,0,0,6.5,0,6,6
284,C,HONDA,MILAN,1,0,0,1,0,0,0,0,0,0,0,0,0,6.5,0,9.5,9.5
286,C,MUNTARI,MILAN,1,0,0,1,0,0,0,0,0,0,0,0,1,6.5,0,9.5,9.5
309,C,CALLEJON,NAPOLI,1,0,0,1,0,0,0,0,0,0,0,0,0,6.5,0,9.5,9.5
65,C,COPPOLA,CESENA,1,0,0,0,0,0,0,0,0,0,0,0,0,6.5,0,6.5,6.5
18,C,BRIENZA,CESENA,1,0,0,0,0,1,1,0,0,0,0,0,0,6.5,0,6.5,7.5
120,C,VERDI,EMPOLI,1,1,0,0,0,0,0,0,0,0,0,0,0,6.5,0,6,6
144,C,ILICIC,FIORENTINA,1,0,0,0,0,0,0,0,0,0,0,0,0,6.5,0,6.5,6.5
