STATISTICHE UFFICIALI 2014/2015,,,,,,,,,,,,,,,,,,,,
Solo su WWW.FANTAGAZZETTA.COMi voti alle prime luci dell'alba,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Codice,Ruolo,Calciatore,Squadra,P,Amm,Esp,Gf,Gs,assist,As,Af,Rp,R-,R+,Aut,Gv,Media Voto,Gp,FantaMedia,FantaMedia+
483,P,BENUSSI,VERONA,13,1,0,0,19,0,0,0,0,0,0,0,0,5.96,0,4.46,4.46
241,P,BERISHA,LAZIO,7,0,0,0,8,0,0,0,0,0,0,0,0,5.93,0,4.79,4.79
51,P,LEALI,CESENA,26,1,1,0,45,0,0,0,2,0,0,0,0,5.92,0,4.37,4.37
297,P,ANDUJAR,NAPOLI,5,0,0,0,6,0,0,0,0,0,0,0,0,5.9,0,4.7,4.7
296,P,RAFAEL CABRAL,NAPOLI,23,0,0,0,30,0,0,0,0,0,0,0,0,5.87,0,4.57,4.57
379,P,SKORUPSKI,ROMA,2,0,0,0,3,0,0,0,0,0,0,0,0,5.75,0,4.25,4.25
104,P,BASSI,EMPOLI,4,0,0,0,10,0,0,0,0,0,0,0,0,5.75,0,3.25,3.25
29,P,CRAGNO,CAGLIARI,14,0,0,0,26,0,0,0,0,0,0,0,0,5.68,0,3.82,3.82
27,P,COLOMBI,CAGLIARI,3,1,0,0,8,0,0,0,0,0,0,0,0,5.5,0,2.67,2.67
353,P,IACOBUCCI,PARMA,5,0,0,0,10,0,0,0,0,0,0,0,0,5.4,0,3.4,3.4
239,A,TEVEZ,JUVENTUS,26,4,0,14,0,3,3,0,0,1,2,0,4,6.63,0,8.29,8.4
236,A,GIOVINCO,JUVENTUS,3,0,0,0,0,0,0,0,0,0,0,0,0,6.5,0,6.5,6.5
349,A,DYBALA,PALERMO,27,3,0,10,0,5,5,0,0,0,2,0,0,6.48,1,7.76,7.94
887,A,ETO'O,SAMPDORIA,7,1,0,1,0,1,1,0,0,0,0,0,0,6.43,0,6.79,6.93
480,A,QUAGLIARELLA,TORINO,27,3,0,8,0,1,1,0,0,0,2,0,4,6.33,0,7.39,7.43
238,A,MORATA,JUVENTUS,21,4,1,7,0,1,1,0,0,0,0,0,1,6.33,0,7.19,7.24
424,A,EDER,SAMPDORIA,26,4,0,8,0,2,2,0,0,0,1,0,2,6.31,2,7.27,7.35
47,A,IBARBO,ROMA,13,4,1,2,0,2,2,0,0,0,0,0,0,6.27,0,6.5,6.65
510,A,DI NATALE,UDINESE,23,4,0,10,0,4,4,0,0,0,0,0,2,6.26,0,7.48,7.65
73,A,MARILUNGO,CESENA,8,0,0,1,0,0,0,0,0,0,0,0,0,6.25,0,6.63,6.63
811,A,CODA M.,PARMA,11,1,0,2,0,1,1,0,0,0,0,0,0,6.23,0,6.73,6.82
449,A,BERARDI,SASSUOLO,23,9,1,4,0,4,4,0,0,1,4,0,0,6.22,0,6.89,7.07
426,A,GABBIADINI,NAPOLI,21,5,0,10,0,2,2,0,0,0,0,0,5,6.21,2,7.52,7.62
293,A,NIANG,GENOA,10,2,0,3,0,1,1,0,0,0,0,0,1,6.2,0,7,7.1
538,A,TONI,VERONA,28,2,0,10,0,2,2,0,0,1,3,0,2,6.18,1,7.43,7.5
323,A,ZAPATA D.,NAPOLI,12,2,0,6,0,1,1,0,0,0,0,0,2,6.17,2,7.58,7.67
153,A,BABACAR,FIORENTINA,18,2,0,7,0,1,1,0,0,1,0,0,4,6.17,1,7.11,7.17
401,A,LJAJIC,ROMA,24,1,0,7,0,2,2,0,0,1,1,0,0,6.1,2,6.96,7.04
881,A,VERDE,ROMA,5,0,0,0,0,2,2,0,0,0,0,0,0,6.1,0,6.1,6.5
318,A,HIGUAIN,NAPOLI,27,4,0,11,0,4,4,0,0,2,2,0,6,6.09,1,7.24,7.39
427,A,OKAKA,SAMPDORIA,27,5,0,4,0,2,2,0,0,0,0,0,2,6.09,0,6.44,6.52
122,A,MACCARONE,EMPOLI,25,3,0,6,0,4,4,0,0,0,1,0,3,6.08,1,6.86,7.02
103,A,PELLISSIER,CHIEVO,13,0,0,3,0,0,0,0,0,0,0,0,1,6.08,0,6.77,6.77
290,A,EL SHAARAWY,MILAN,14,2,0,1,0,3,3,0,0,0,0,0,0,6.07,0,6.21,6.43
399,A,GERVINHO,ROMA,19,1,0,2,0,2,2,0,0,0,0,0,0,6.05,0,6.34,6.45
512,A,MURIEL,SAMPDORIA,14,0,0,3,0,2,2,0,0,0,0,0,0,6.04,0,6.68,6.82
513,A,THEREAU,UDINESE,25,3,0,8,0,0,0,0,0,0,0,1,2,6.04,1,6.86,6.86
403,A,TOTTI,ROMA,19,4,0,3,0,4,4,0,0,0,2,0,0,6.03,1,6.71,6.92
50,A,SAU,CAGLIARI,19,2,0,4,0,1,1,0,0,0,0,0,1,6.03,2,6.61,6.66
101,A,MEGGIORINI,CHIEVO,22,7,0,3,0,3,3,0,0,0,0,0,2,6.02,0,6.27,6.41
209,A,ICARDI,INTER,26,4,0,12,0,2,2,0,0,0,3,0,5,6.02,2,7.67,7.75
402,A,SANABRIA,ROMA,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,6
348,A,BELOTTI,PALERMO,22,1,0,4,0,1,1,0,0,0,1,0,2,6,1,6.66,6.7
535,A,JUANITO GOMEZ,VERONA,18,4,0,2,0,2,2,0,0,0,0,0,1,6,1,6.22,6.33
709,A,OSVALDO,INTER,8,1,0,5,0,1,1,0,0,0,0,0,1,6,0,7.81,7.94
826,A,EL HAMDAOUI,FIORENTINA,2,0,0,1,0,0,0,0,0,0,0,0,0,6,0,7.5,7.5
837,A,PUSCAS,INTER,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,6
838,A,HARASLIN,PARMA,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,6
879,A,FERNANDINHO,VERONA,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,6
266,A,KLOSE,LAZIO,22,2,0,8,0,3,3,0,0,0,0,0,3,5.98,0,7.02,7.16
70,A,DEFREL,CESENA,24,6,0,6,0,2,2,0,0,0,0,0,0,5.98,0,6.6,6.69
182,A,MATRI,JUVENTUS,17,2,0,7,0,3,3,0,0,1,0,0,3,5.97,1,6.97,7.15
453,A,SANSONE N.,SASSUOLO,26,2,1,5,0,2,2,0,0,0,0,0,2,5.96,0,6.46,6.54
373,A,CASSANO,PARMA,19,1,0,4,0,2,2,0,0,0,1,0,1,5.95,0,6.71,6.82
264,A,DJORDJEVIC,LAZIO,19,1,0,7,0,1,1,0,0,0,0,0,2,5.95,0,7.03,7.08
102,A,PALOSCHI,CHIEVO,27,2,0,7,0,1,1,0,0,1,0,0,3,5.94,0,6.57,6.61
371,A,AMAURI,TORINO,15,2,0,1,0,0,0,0,0,0,0,0,0,5.9,0,6.03,6.03
49,A,PINILLA,ATALANTA,19,6,0,5,0,1,1,0,0,1,0,0,3,5.89,0,6.37,6.42
72,A,GARRITANO,CESENA,4,1,0,0,0,0,0,0,0,0,0,0,0,5.88,0,5.75,5.75
208,A,BOTTA,CHIEVO,12,3,1,0,0,0,0,0,0,0,0,0,0,5.88,0,5.67,5.67
309,A,CALLEJON,NAPOLI,28,1,0,9,0,1,1,0,0,0,0,0,2,5.88,0,6.82,6.86
400,A,ITURBE,ROMA,16,1,0,1,0,1,1,0,0,0,0,0,0,5.88,0,6.03,6.09
842,A,GEIJO,UDINESE,4,0,0,1,0,0,0,0,0,0,0,0,0,5.88,0,6.63,6.63
398,A,DESTRO,MILAN,19,4,0,7,0,0,0,0,0,0,0,0,3,5.87,1,6.87,6.87
74,A,RODRIGUEZ A.,CESENA,15,3,0,3,0,0,0,0,0,0,1,0,3,5.87,0,6.57,6.57
454,A,ZAZA,SASSUOLO,22,10,0,7,0,1,1,0,0,0,1,0,1,5.86,0,6.73,6.77
451,A,FLORO FLORES,SASSUOLO,17,3,0,1,0,0,0,0,0,0,0,0,1,5.85,0,5.94,5.94
319,A,INSIGNE,NAPOLI,10,0,0,1,0,2,2,0,0,0,0,0,0,5.85,0,6.15,6.35
452,A,PAVOLETTI,GENOA,9,1,0,1,0,0,0,0,0,0,0,0,0,5.83,0,6.11,6.11
265,A,KEITA B.,LAZIO,15,2,0,0,0,0,0,0,0,0,0,0,0,5.83,0,5.77,5.77
511,A,LOPEZ N.,VERONA,17,3,0,5,0,1,1,0,0,0,0,0,0,5.82,2,6.62,6.68
154,A,BERNARDESCHI,FIORENTINA,5,1,0,0,0,1,1,0,0,0,0,0,0,5.8,0,5.7,5.9
100,A,MAXI LOPEZ,TORINO,20,1,0,3,0,1,1,0,0,0,0,0,3,5.8,0,6.22,6.28
816,A,SAVIOLA,VERONA,7,0,0,1,0,1,1,0,0,0,0,0,1,5.79,0,6.21,6.36
450,A,FLOCCARI,SASSUOLO,16,0,0,2,0,0,0,0,0,0,0,0,1,5.78,0,6.16,6.16
423,A,BERGESSIO,SAMPDORIA,11,0,0,1,0,0,0,0,0,0,0,0,1,5.77,0,6.05,6.05
123,A,MCHEDLIDZE,EMPOLI,13,1,0,1,0,0,0,0,0,0,0,0,1,5.77,0,5.96,5.96
874,A,COP,CAGLIARI,6,1,0,1,0,0,0,0,0,0,0,0,1,5.75,0,6.17,6.17
824,A,BONAZZOLI,INTER,2,0,0,0,0,0,0,0,0,0,0,0,0,5.75,0,5.75,5.75
237,A,LLORENTE,JUVENTUS,23,0,0,5,0,0,0,0,0,0,0,0,1,5.72,0,6.37,6.37
99,A,FARIAS,CAGLIARI,20,6,0,4,0,0,0,0,0,0,0,0,0,5.72,1,6.17,6.17
71,A,DJURIC,CESENA,20,1,0,2,0,1,1,0,0,0,0,0,0,5.72,0,6,6.05
536,A,NENE',VERONA,5,1,0,0,0,0,0,0,0,0,0,0,0,5.7,0,5.6,5.6
320,A,MICHU,NAPOLI,3,1,0,0,0,0,0,0,0,0,0,0,0,5.67,0,5.5,5.5
397,A,BORRIELLO,GENOA,3,1,0,0,0,0,0,0,0,0,0,0,0,5.67,0,5.5,5.5
210,A,PALACIO,INTER,22,1,0,5,0,3,3,0,0,1,0,0,0,5.66,2,6.18,6.32
479,A,MARTINEZ,TORINO,14,0,0,2,0,0,0,0,0,0,0,0,0,5.64,0,6.07,6.07
155,A,GOMEZ M.,FIORENTINA,16,3,0,4,0,0,0,0,0,1,0,0,0,5.63,0,6.09,6.09
48,A,LONGO,CAGLIARI,16,3,0,0,0,0,0,0,0,0,0,0,0,5.63,0,5.53,5.53
124,A,TAVANO,EMPOLI,21,1,0,1,0,1,1,0,0,0,1,0,0,5.62,0,5.88,5.93
886,A,GILARDINO,FIORENTINA,5,0,0,0,0,1,1,0,0,0,0,0,0,5.6,0,5.6,5.8
707,A,BIANCHI,ATALANTA,14,1,0,0,0,0,0,0,0,0,0,0,0,5.54,0,5.5,5.5
823,A,JOAO SILVA,PALERMO,1,1,0,0,0,0,0,0,0,0,0,0,0,5.5,0,5,5
853,A,VALZANIA,CESENA,2,1,0,0,0,0,0,0,0,0,0,0,0,5.5,0,5.25,5.25
267,A,PEREA,LAZIO,1,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,5.5,5.5
25,A,BOAKYE,ATALANTA,17,2,1,3,0,0,0,0,0,0,0,0,2,5.5,0,5.91,5.91
75,A,SUCCI,CESENA,2,1,0,1,0,0,0,0,0,0,0,0,0,5.5,0,6.75,6.75
121,A,AGUIRRE,UDINESE,1,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,5.5,5.5
477,A,CERCI,MILAN,8,0,0,0,0,2,2,0,0,0,0,0,0,5.5,0,5.5,5.75
374,A,PALLADINO,PARMA,15,1,0,2,0,1,1,0,0,0,0,0,0,5.5,0,5.87,5.93
375,A,POZZI,CHIEVO,1,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,5.5,5.5
26,A,DENIS,ATALANTA,27,4,0,3,0,0,0,0,0,1,1,0,1,5.44,1,5.7,5.7
849,A,HUGO ALMEIDA,CESENA,9,0,0,0,0,1,1,0,0,0,0,0,0,5.44,0,5.44,5.56
752,A,GHEZZAL,PARMA,7,0,0,0,0,0,0,0,0,0,0,0,0,5.43,0,5.43,5.43
785,A,TORRES,MILAN,9,1,0,1,0,0,0,0,0,0,0,0,0,5.39,0,5.67,5.67
294,A,PAZZINI,MILAN,11,0,0,0,0,0,0,0,0,0,1,0,0,5.36,0,5.64,5.64
372,A,BELFODIL,PARMA,15,1,0,0,0,0,0,0,0,0,0,0,0,5.33,0,5.3,5.3
869,A,PODOLSKI,INTER,10,0,0,0,0,0,0,0,0,0,0,0,0,5.3,0,5.3,5.3
478,A,LARRONDO,TORINO,5,0,0,0,0,0,0,0,0,1,0,0,0,5.2,0,4.6,4.6
428,A,SANSONE G.,SAMPDORIA,3,0,0,0,0,0,0,0,0,0,0,0,0,5.17,0,5.17,5.17
425,A,FEDATO,SAMPDORIA,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,5
784,A,MAKIENOK,PALERMO,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,5
894,A,DOUMBIA,ROMA,4,0,0,0,0,0,0,0,0,0,0,0,0,4.63,0,4.63,4.63
531,C,ROMULO,JUVENTUS,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,7
848,C,MANDRAGORA,GENOA,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,7
257,C,FELIPE ANDERSON,LAZIO,20,4,0,9,0,6,6,0,0,0,0,0,4,6.58,0,7.83,8.13
234,C,POGBA,JUVENTUS,22,4,0,7,0,2,2,0,0,0,0,0,4,6.5,1,7.36,7.45
899,C,SALAH,FIORENTINA,6,0,0,3,0,0,0,0,0,0,0,0,1,6.5,0,8,8
533,C,VALOTI,VERONA,2,2,0,1,0,1,1,0,0,0,0,0,0,6.5,0,7.5,8
392,C,NAINGGOLAN,ROMA,23,8,0,3,0,1,1,0,0,0,0,0,3,6.43,0,6.65,6.7
228,C,MARCHISIO,JUVENTUS,26,6,0,2,0,3,3,0,0,0,0,0,0,6.42,0,6.54,6.65
226,C,COMAN,JUVENTUS,4,0,0,0,0,1,1,0,0,0,0,0,0,6.38,0,6.38,6.63
119,C,VALDIFIORI,EMPOLI,26,4,1,0,0,6,6,0,0,0,0,0,0,6.37,0,6.25,6.48
255,C,CANDREVA,LAZIO,23,4,0,4,0,7,7,0,0,1,2,0,4,6.37,0,6.93,7.24
347,C,VAZQUEZ,PALERMO,27,6,0,7,0,6,6,0,0,1,0,0,1,6.35,1,6.91,7.13
254,C,BIGLIA,LAZIO,22,4,0,2,0,1,1,0,0,0,0,0,1,6.34,0,6.52,6.57
177,C,PEROTTI,GENOA,22,5,0,2,0,2,2,0,0,0,1,0,1,6.34,0,6.64,6.73
143,C,FERNANDEZ M.,FIORENTINA,20,1,0,2,0,3,3,0,0,0,0,0,1,6.33,0,6.6,6.75
855,C,MATTIELLO,CHIEVO,3,0,0,0,0,0,0,0,0,0,0,0,0,6.33,0,6.33,6.33
884,C,RODRIGUEZ C,PARMA,5,0,1,0,0,0,0,0,0,0,0,0,0,6.3,0,6.1,6.1
145,C,JOAQUIN,FIORENTINA,17,1,0,2,0,3,3,0,0,0,0,0,2,6.29,0,6.62,6.79
391,C,KEITA S.,ROMA,20,1,1,2,0,0,0,0,0,0,0,0,0,6.28,1,6.5,6.5
43,C,DONSAH,CAGLIARI,13,1,0,2,0,1,1,0,0,0,0,0,1,6.27,0,6.69,6.77
261,C,MAURI,LAZIO,21,4,0,8,0,0,0,0,0,0,0,0,1,6.26,0,7.31,7.31
468,C,BASHA,TORINO,2,0,0,1,0,0,0,0,0,0,0,0,0,6.25,0,7.75,7.75
18,C,BRIENZA,CESENA,20,1,0,3,0,2,2,0,0,0,2,0,0,6.22,1,6.95,7.05
114,C,CROCE,EMPOLI,27,4,0,1,0,1,1,0,0,0,0,0,0,6.22,0,6.26,6.3
44,C,EKDAL,CAGLIARI,24,4,0,4,0,0,0,0,0,0,0,0,1,6.21,0,6.63,6.63
532,C,SALA,VERONA,7,1,1,1,0,0,0,0,0,0,0,0,0,6.21,0,6.43,6.43
232,C,PEREYRA,JUVENTUS,22,2,0,1,0,2,2,0,0,0,0,0,0,6.2,0,6.3,6.39
338,C,BARRETO E.,PALERMO,23,2,2,2,0,3,3,0,0,0,0,0,1,6.2,0,6.33,6.46
288,C,SAPONARA,EMPOLI,8,1,1,2,0,1,1,0,0,0,1,0,0,6.19,0,7.13,7.25
17,C,BONAVENTURA,MILAN,25,3,0,4,0,1,1,0,0,0,0,0,1,6.18,1,6.6,6.64
148,C,PIZARRO,FIORENTINA,19,4,0,0,0,2,2,0,0,0,0,0,0,6.18,0,6.08,6.18
170,C,BERTOLACCI,GENOA,25,8,0,2,0,1,1,0,0,0,0,0,0,6.18,0,6.26,6.3
173,C,FETFATZIDIS,CHIEVO,6,0,0,1,0,0,0,0,0,0,1,0,0,6.17,1,7.17,7.17
312,C,GARGANO,NAPOLI,15,6,0,0,0,1,1,0,0,0,0,0,0,6.17,0,5.97,6.03
235,C,VIDAL,JUVENTUS,20,7,0,4,0,1,1,0,0,1,2,0,3,6.17,0,6.75,6.8
260,C,LULIC,LAZIO,17,6,0,3,0,2,2,0,0,0,0,0,0,6.15,0,6.5,6.62
345,C,QUAISON,PALERMO,7,1,0,2,0,1,1,0,0,0,0,0,0,6.14,0,6.93,7.07
418,C,OBIANG,SAMPDORIA,25,9,0,3,0,1,1,0,0,0,0,0,0,6.14,0,6.32,6.36
888,C,BROZOVIC,INTER,7,3,0,0,0,0,0,0,0,0,0,0,0,6.14,0,5.93,5.93
150,C,VECINO,EMPOLI,26,5,0,2,0,2,2,0,0,0,0,0,1,6.12,1,6.25,6.33
142,C,CUADRADO,FIORENTINA,17,5,0,4,0,1,1,0,0,0,0,0,1,6.12,0,6.68,6.74
179,C,RINCON,GENOA,18,4,0,0,0,1,1,0,0,0,0,0,0,6.11,0,6,6.06
871,C,SHAQIRI,INTER,9,2,0,0,0,1,1,0,0,0,1,0,0,6.11,0,6.33,6.44
172,C,IAGO FALQUE,GENOA,20,4,0,5,0,2,2,0,0,0,1,0,0,6.1,0,6.9,7
263,C,PAROLO,LAZIO,26,8,0,6,0,0,0,0,0,0,0,0,1,6.1,0,6.63,6.63
233,C,PIRLO,JUVENTUS,15,0,0,3,0,3,3,0,0,0,0,0,3,6.1,0,6.7,6.9
346,C,RIGONI,PALERMO,23,8,0,5,0,0,0,0,0,0,0,0,1,6.09,0,6.57,6.57
198,C,GUARIN,INTER,22,3,0,5,0,6,6,0,0,0,0,0,2,6.09,0,6.7,6.98
530,C,OBBADI,VERONA,11,2,0,0,0,0,0,0,0,0,0,0,0,6.09,0,6,6
500,C,ALLAN,UDINESE,26,6,0,1,0,3,3,0,0,0,0,0,0,6.08,0,6.08,6.19
161,C,ANTONELLI,MILAN,26,6,0,4,0,1,1,0,0,0,0,0,1,6.06,1,6.4,6.44
419,C,PALOMBO,SAMPDORIA,26,6,0,0,0,1,1,0,0,0,1,0,0,6.06,0,6.06,6.1
390,C,FLORENZI,ROMA,26,5,0,2,0,3,3,0,0,0,0,0,1,6.06,0,6.19,6.31
472,C,GAZZI,TORINO,21,8,0,0,0,0,0,0,0,0,0,0,0,6.05,0,5.86,5.86
23,C,MORALEZ,ATALANTA,21,3,0,5,0,1,1,0,0,0,0,0,1,6.05,0,6.69,6.74
292,C,MENEZ,MILAN,28,3,0,7,0,2,2,0,0,0,8,0,4,6.04,1,7.59,7.66
509,C,ZIELINSKI,EMPOLI,16,3,0,0,0,0,0,0,0,0,0,0,0,6.03,0,5.94,5.94
528,C,IONITA,VERONA,16,4,0,2,0,0,0,0,0,0,0,0,1,6.03,1,6.28,6.28
287,C,POLI,MILAN,23,4,0,1,0,0,0,0,0,0,0,0,0,6.02,0,6.07,6.07
421,C,SORIANO,SAMPDORIA,23,9,0,1,0,2,2,0,0,0,0,0,0,6.02,0,5.96,6.04
394,C,PJANIC,ROMA,24,8,0,3,0,2,2,0,0,0,0,0,2,6,0,6.21,6.29
471,C,FARNERUD,TORINO,15,1,0,1,0,5,5,0,0,0,0,0,0,6,0,6.17,6.5
445,C,CHIBSAH,SASSUOLO,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,6
396,C,UCAN,ROMA,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0,5.5,5.5
116,C,MORO,EMPOLI,4,1,0,0,0,0,0,0,0,0,0,0,0,6,0,5.88,5.88
181,C,STURARO,JUVENTUS,13,5,1,0,0,0,0,0,0,0,0,0,0,6,0,5.73,5.73
207,C,TAIDER,SASSUOLO,17,4,0,2,0,3,3,0,0,0,0,0,1,6,0,6.24,6.41
711,C,SPINAZZOLA,ATALANTA,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,6
717,C,GRASSI,ATALANTA,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,6
756,C,RIZZO,SAMPDORIA,11,2,0,1,0,0,0,0,0,0,0,0,1,6,0,6.18,6.18
770,C,PULZETTI,CESENA,7,0,0,1,0,0,0,0,0,0,0,0,0,6,0,6.43,6.43
872,C,DIAMANTI,FIORENTINA,6,2,0,1,0,0,0,0,0,0,0,0,0,6,0,6.33,6.33
878,C,CHRISTIANSEN,CHIEVO,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,6
908,C,MUDINGAYI,CESENA,5,3,0,0,0,0,0,0,0,0,0,0,0,6,0,5.7,5.7
913,C,PELLEGRINI,ROMA,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,6
895,C,M'POKU,CAGLIARI,7,1,0,1,0,0,0,0,0,0,0,0,0,6,0,6.36,6.36
749,C,MAURI J.,PARMA,22,4,0,1,0,0,0,0,0,0,0,0,0,5.98,0,6.02,6.02
117,C,PUCCIARELLI,EMPOLI,22,1,0,3,0,0,0,0,0,0,0,0,0,5.98,1,6.36,6.36
140,C,BORJA VALERO,FIORENTINA,21,6,0,2,0,2,2,0,0,0,0,0,0,5.98,0,6.12,6.21
94,C,HETEMAJ,CHIEVO,25,8,0,0,0,0,0,0,0,0,0,0,0,5.98,0,5.82,5.82
525,C,CHRISTODOULOPOULOS,VERONA,19,3,0,1,0,4,4,0,0,0,0,0,1,5.97,0,6.05,6.26
713,C,MEDEL,INTER,26,7,1,0,0,0,0,0,0,0,0,0,0,5.96,0,5.79,5.79
448,C,MISSIROLI,SASSUOLO,24,3,0,3,0,1,1,0,0,0,0,0,0,5.96,0,6.27,6.31
120,C,VERDI,EMPOLI,22,2,0,1,0,0,0,0,0,0,0,0,0,5.95,0,6.05,6.05
40,C,COSSU,CAGLIARI,20,4,0,1,0,1,1,0,0,1,1,0,0,5.95,0,6,6.05
527,C,HALLFREDSSON,VERONA,21,6,1,1,0,5,5,0,0,0,0,0,0,5.95,0,5.9,6.14
506,C,PINZI,UDINESE,10,7,0,0,0,0,0,0,0,0,0,0,0,5.95,0,5.6,5.6
780,C,CAMPANHARO,VERONA,11,4,0,0,0,0,0,0,0,0,0,0,0,5.95,0,5.77,5.77
524,C,TACHTSIDIS,VERONA,27,8,0,3,0,1,1,0,0,0,0,1,1,5.94,0,6.06,6.09
736,C,CATALDI,LAZIO,8,2,0,0,0,1,1,0,0,0,0,1,0,5.94,0,5.56,5.69
63,C,CASCIONE,CESENA,18,6,0,0,0,0,0,0,0,1,1,1,0,5.94,1,5.67,5.67
20,C,CIGARINI,ATALANTA,24,7,1,0,0,2,2,0,0,0,0,0,0,5.94,0,5.75,5.83
16,C,BASELLI,ATALANTA,16,5,0,0,0,2,2,0,0,0,0,0,0,5.94,0,5.78,5.91
96,C,LAZAREVIC,SASSUOLO,9,1,0,1,0,1,1,0,0,0,0,0,0,5.94,1,6.22,6.33
93,C,IZCO,CHIEVO,18,4,0,2,0,1,1,0,0,0,0,0,0,5.94,0,6.17,6.22
416,C,DUNCAN,SAMPDORIA,15,3,0,0,0,0,0,0,0,0,0,0,0,5.93,0,5.83,5.83
