STATISTICHE UFFICIALI 2014/2015,,,,,,,,,,,,,,,,,,,,
Solo su WWW.FANTAGAZZETTA.COMi voti alle prime luci dell'alba,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Codice,Ruolo,Calciatore,Squadra,P,Amm,Esp,Gf,Gs,assist,As,Af,Rp,R-,R+,Aut,Gv,Media Voto,Gp,FantaMedia,FantaMedia+
106,P,SEPE,EMPOLI,31,0,0,0,35,0,0,0,0,0,0,1,0,6.23,0,5.03,5.03
740,P,DIEGO LOPEZ,MILAN,28,2,1,0,42,0,0,0,2,0,0,0,0,6.23,0,4.88,4.88
125,P,NETO,FIORENTINA,29,3,0,0,35,0,0,0,0,0,0,0,0,6.22,0,4.97,4.97
183,P,HANDANOVIC,INTER,37,2,0,0,47,0,0,0,4,0,0,0,0,6.22,0,5.24,5.24
3,P,SPORTIELLO,ATALANTA,37,4,0,0,55,0,0,0,2,0,0,0,0,6.22,0,4.84,4.84
1,P,CONSIGLI,SASSUOLO,35,2,1,0,53,0,0,0,1,0,0,0,0,6.21,0,4.73,4.73
457,P,GILLET,TORINO,12,0,0,0,14,0,0,0,0,0,0,0,0,6.21,0,5.04,5.04
376,P,DE SANCTIS,ROMA,35,0,0,0,26,0,0,0,0,0,0,0,0,6.19,0,5.44,5.44
379,P,SKORUPSKI,ROMA,3,0,0,0,5,0,0,0,0,0,0,0,0,6.17,0,4.5,4.5
761,P,GOLLINI,VERONA,3,0,0,0,5,0,0,0,0,0,0,0,0,6.17,0,4.5,4.5
482,P,BRKIC,CAGLIARI,21,0,0,0,34,0,0,0,0,0,0,0,0,6.14,0,4.52,4.52
483,P,BENUSSI,VERONA,16,1,0,0,25,0,0,0,0,0,0,0,0,6.13,0,4.53,4.53
160,P,LAMANNA,GENOA,8,0,0,0,9,0,0,0,3,0,0,0,0,6.13,0,6.13,6.13
351,P,MIRANTE,PARMA,33,3,1,0,60,0,0,0,1,0,0,0,0,6.06,0,4.26,4.26
514,P,RAFAEL,VERONA,20,1,1,0,35,0,0,0,3,0,0,0,0,6.05,0,4.67,4.67
890,P,ICHAZO,TORINO,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,6
2,P,FREZZOLINI,ATALANTA,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,5,5
455,P,PADELLI,TORINO,25,2,0,0,31,0,0,0,1,0,0,1,0,5.96,0,4.72,4.72
51,P,LEALI,CESENA,28,0,1,0,49,0,0,0,2,0,0,0,0,5.93,0,4.36,4.36
296,P,RAFAEL CABRAL,NAPOLI,23,0,0,0,30,0,0,0,0,0,0,0,0,5.87,0,4.57,4.57
104,P,BASSI,EMPOLI,7,0,0,0,17,0,0,0,0,0,0,0,0,5.86,0,3.43,3.43
297,P,ANDUJAR,NAPOLI,15,0,0,0,24,0,0,0,0,0,0,0,0,5.73,0,4.13,4.13
29,P,CRAGNO,CAGLIARI,14,0,0,0,26,0,0,0,0,0,0,0,0,5.71,0,3.86,3.86
326,P,UJKANI,PALERMO,3,0,0,0,4,0,0,0,0,0,0,0,0,5.67,0,4.33,4.33
353,P,IACOBUCCI,PARMA,7,0,0,0,15,0,0,0,0,0,0,0,0,5.64,0,3.5,3.5
481,P,SCUFFET,UDINESE,2,0,0,0,5,0,0,0,0,0,0,0,0,5.5,0,3,3
27,P,COLOMBI,CAGLIARI,3,1,0,0,8,0,0,0,0,0,0,0,0,5.5,0,2.67,2.67
456,P,AVRAMOV,ATALANTA,1,0,1,0,1,0,0,0,0,0,0,0,0,5,0,3,3
53,P,BRESSAN,CESENA,1,0,0,0,5,0,0,0,0,0,0,0,0,4.5,0,-0.5,-0.5
239,A,TEVEZ,JUVENTUS,32,6,0,18,0,6,6,0,0,2,2,0,7,6.66,0,8.25,8.44
349,A,DYBALA,PALERMO,34,2,0,10,0,5,5,0,0,0,3,0,0,6.63,1,7.75,7.9
538,A,TONI,VERONA,38,3,0,18,0,2,2,0,0,2,4,0,3,6.54,3,8.08,8.13
824,A,BONAZZOLI,INTER,1,0,0,0,0,0,0,0,0,0,0,0,0,6.5,0,6.5,6.5
826,A,EL HAMDAOUI,FIORENTINA,1,0,0,1,0,0,0,0,0,0,0,0,0,6.5,0,9.5,9.5
510,A,DI NATALE,UDINESE,32,4,0,13,0,3,3,0,0,0,1,0,3,6.39,0,7.64,7.73
452,A,PAVOLETTI,GENOA,12,3,0,7,0,1,1,0,0,0,0,0,0,6.38,0,8,8.08
424,A,EDER,SAMPDORIA,30,3,0,8,0,3,3,0,0,0,1,0,2,6.35,2,7.2,7.3
426,A,GABBIADINI,NAPOLI,28,4,0,15,0,3,3,0,0,0,0,0,5,6.32,2,7.86,7.96
122,A,MACCARONE,EMPOLI,34,3,0,9,0,6,6,0,0,0,1,0,3,6.31,1,7.15,7.32
895,A,M'POKU,CAGLIARI,16,4,0,3,0,1,1,0,0,0,0,0,0,6.31,0,6.75,6.81
480,A,QUAGLIARELLA,TORINO,34,3,0,10,0,4,4,0,0,0,3,0,5,6.28,1,7.38,7.5
319,A,INSIGNE,NAPOLI,16,0,0,2,0,1,1,0,0,1,0,0,1,6.28,0,6.47,6.53
236,A,GIOVINCO,JUVENTUS,2,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,6.25,6.25
238,A,MORATA,JUVENTUS,26,5,1,8,0,4,4,0,0,0,0,0,2,6.25,0,7.04,7.19
709,A,OSVALDO,INTER,8,1,0,5,0,2,2,0,0,0,0,0,1,6.25,0,8.06,8.31
427,A,OKAKA,SAMPDORIA,30,5,0,4,0,2,2,0,0,0,0,0,2,6.23,0,6.55,6.62
449,A,BERARDI,SASSUOLO,32,13,1,9,0,6,6,0,0,1,6,0,2,6.23,0,7.31,7.5
293,A,NIANG,GENOA,16,2,0,5,0,1,1,0,0,0,0,0,3,6.19,0,7.06,7.13
318,A,HIGUAIN,NAPOLI,37,5,0,15,0,5,5,0,0,4,3,0,6,6.19,1,7.26,7.39
266,A,KLOSE,LAZIO,31,5,0,13,0,5,5,0,0,0,0,0,3,6.19,0,7.37,7.53
46,A,CAIO RANGEL,CAGLIARI,3,0,0,0,0,0,0,0,0,0,0,0,0,6.17,0,6.17,6.17
323,A,ZAPATA D.,NAPOLI,9,0,0,6,0,1,1,0,0,0,0,0,2,6.17,2,8.17,8.28
403,A,TOTTI,ROMA,25,5,0,4,0,5,5,0,0,0,4,0,0,6.16,1,7.02,7.22
153,A,BABACAR,FIORENTINA,16,2,0,7,0,1,1,0,0,1,0,0,4,6.16,1,7.22,7.28
75,A,SUCCI,CESENA,7,2,0,2,0,0,0,0,0,0,0,0,0,6.14,1,6.86,6.86
103,A,PELLISSIER,CHIEVO,19,0,0,6,0,1,1,0,0,0,1,0,2,6.13,2,7.24,7.29
264,A,DJORDJEVIC,LAZIO,23,2,0,8,0,1,1,0,0,0,0,0,2,6.13,0,7.13,7.17
881,A,VERDE,ROMA,4,0,0,0,0,1,1,0,0,0,0,0,0,6.13,0,6.13,6.38
816,A,SAVIOLA,VERONA,9,0,0,1,0,2,2,0,0,0,0,0,1,6.11,0,6.44,6.67
535,A,JUANITO GOMEZ,VERONA,25,5,0,6,0,2,2,0,0,0,0,0,1,6.1,2,6.72,6.8
397,A,BORRIELLO,GENOA,5,1,0,0,0,2,2,0,0,0,0,0,0,6.1,0,6,6.4
209,A,ICARDI,INTER,35,4,0,18,0,5,5,0,0,1,4,0,8,6.09,2,7.83,7.97
887,A,ETO'O,SAMPDORIA,16,1,0,2,0,2,2,0,0,0,0,0,0,6.09,1,6.44,6.56
102,A,PALOSCHI,CHIEVO,36,2,0,9,0,2,2,0,0,1,0,0,3,6.08,1,6.72,6.78
292,A,MENEZ,MILAN,33,3,1,8,0,2,2,0,0,0,8,0,5,6.06,1,7.44,7.5
100,A,MAXI LOPEZ,TORINO,28,3,0,9,0,1,1,0,0,0,0,0,4,6.05,2,6.96,7
511,A,LOPEZ N.,VERONA,19,2,0,5,0,2,2,0,0,0,0,0,0,6.05,2,6.79,6.89
886,A,GILARDINO,FIORENTINA,12,0,0,4,0,3,3,0,0,0,0,0,0,6.04,0,7.04,7.29
101,A,MEGGIORINI,CHIEVO,28,8,0,4,0,4,4,0,0,0,0,0,3,6.04,0,6.32,6.46
49,A,PINILLA,ATALANTA,24,8,1,8,0,1,1,0,0,1,1,0,3,6.04,1,6.83,6.88
123,A,MCHEDLIDZE,EMPOLI,15,3,0,4,0,0,0,0,0,0,0,0,1,6.03,0,6.73,6.73
401,A,LJAJIC,ROMA,27,1,0,7,0,2,2,0,0,1,1,0,0,6.02,2,6.78,6.85
402,A,SANABRIA,ROMA,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,6
154,A,BERNARDESCHI,FIORENTINA,6,1,0,1,0,1,1,0,0,0,0,0,0,6,0,6.42,6.58
265,A,KEITA B.,LAZIO,21,3,0,1,0,0,0,0,0,0,0,0,0,6,0,6.07,6.07
267,A,PEREA,LAZIO,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0,5.5,5.5
73,A,MARILUNGO,CESENA,8,0,0,1,0,0,0,0,0,0,0,0,0,6,0,6.38,6.38
74,A,RODRIGUEZ A.,CESENA,17,1,0,4,0,0,0,0,0,0,1,0,3,6,0,6.85,6.85
909,A,DAL MONTE,CESENA,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,6
838,A,HARASLIN,PARMA,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,6
819,A,DJORDJEVIC L.,SAMPDORIA,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,6
719,A,ROSSETI,ATALANTA,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,6
50,A,SAU,CAGLIARI,27,3,0,7,0,4,4,0,0,0,0,0,2,5.98,2,6.7,6.85
453,A,SANSONE N.,SASSUOLO,34,2,1,5,0,4,4,0,0,0,0,0,2,5.97,0,6.35,6.47
513,A,THEREAU,UDINESE,35,3,0,10,0,0,0,0,0,0,0,1,2,5.97,2,6.73,6.73
210,A,PALACIO,INTER,31,3,0,8,0,4,4,0,0,1,0,0,0,5.95,2,6.58,6.71
182,A,MATRI,JUVENTUS,19,2,0,7,0,4,4,0,0,1,0,0,3,5.95,1,6.84,7.05
70,A,DEFREL,CESENA,34,6,0,9,0,3,3,0,0,0,0,0,0,5.93,0,6.63,6.72
707,A,BIANCHI,ATALANTA,15,1,0,0,0,1,1,0,0,0,0,0,0,5.93,0,5.9,5.97
47,A,IBARBO,ROMA,21,4,1,2,0,3,3,0,0,0,0,0,0,5.9,0,6.05,6.19
454,A,ZAZA,SASSUOLO,31,11,0,10,0,2,2,0,0,1,1,0,2,5.9,0,6.69,6.76
348,A,BELOTTI,PALERMO,28,3,0,5,0,0,0,0,0,1,1,0,3,5.89,1,6.38,6.38
99,A,FARIAS,CAGLIARI,26,6,0,6,0,1,1,0,0,0,0,0,0,5.87,1,6.44,6.48
124,A,TAVANO,EMPOLI,19,1,0,1,0,1,1,0,0,0,1,0,0,5.87,0,6.16,6.21
811,A,CODA M.,PARMA,14,2,0,2,0,1,1,0,0,0,0,0,0,5.86,0,6.21,6.29
208,A,BOTTA,CHIEVO,19,4,1,0,0,2,2,0,0,0,0,0,0,5.84,0,5.68,5.79
237,A,LLORENTE,JUVENTUS,29,0,0,7,0,0,0,0,0,0,0,0,1,5.84,0,6.57,6.57
400,A,ITURBE,ROMA,22,4,0,2,0,1,1,0,0,0,0,0,0,5.84,0,6.02,6.07
399,A,GERVINHO,ROMA,23,1,0,2,0,4,4,0,0,0,0,0,0,5.83,0,6.07,6.24
879,A,FERNANDINHO,VERONA,3,1,0,0,0,0,0,0,0,0,0,0,0,5.83,0,5.67,5.67
512,A,MURIEL,SAMPDORIA,23,2,0,4,0,3,3,0,0,0,0,0,0,5.8,0,6.28,6.41
398,A,DESTRO,MILAN,25,5,0,8,0,0,0,0,0,0,0,0,4,5.8,1,6.66,6.66
451,A,FLORO FLORES,SASSUOLO,22,3,0,2,0,0,0,0,0,0,0,0,1,5.8,0,6,6
373,A,CASSANO,PARMA,19,1,0,4,0,2,2,0,0,0,1,0,1,5.79,0,6.55,6.66
371,A,AMAURI,TORINO,16,3,0,1,0,0,0,0,0,0,0,0,0,5.78,0,5.88,5.88
71,A,DJURIC,CESENA,24,2,0,2,0,0,0,0,0,0,0,0,0,5.75,0,5.96,5.96
752,A,GHEZZAL,PARMA,16,0,0,0,0,0,0,0,0,0,0,0,0,5.75,0,5.75,5.75
853,A,VALZANIA,CESENA,2,1,0,0,0,0,0,0,0,0,0,0,0,5.75,0,5.5,5.5
842,A,GEIJO,UDINESE,6,0,0,1,0,0,0,0,0,0,0,0,0,5.75,0,6.25,6.25
837,A,PUSCAS,INTER,2,0,0,0,0,0,0,0,0,0,0,0,0,5.75,0,5.75,5.75
450,A,FLOCCARI,SASSUOLO,19,0,0,2,0,0,0,0,0,0,0,0,1,5.74,0,6.05,6.05
479,A,MARTINEZ,TORINO,23,0,0,3,0,1,1,0,0,0,0,0,1,5.72,0,6.11,6.15
25,A,BOAKYE,ATALANTA,16,1,0,3,0,0,0,0,0,0,0,0,2,5.72,0,6.25,6.25
290,A,EL SHAARAWY,MILAN,16,2,0,3,0,2,2,0,0,0,0,0,1,5.72,0,6.22,6.34
72,A,GARRITANO,CESENA,3,1,0,0,0,0,0,0,0,0,0,0,0,5.67,0,5.5,5.5
782,A,CARBONERO,CESENA,20,6,0,3,0,2,2,0,0,0,0,0,0,5.67,0,5.97,6.08
874,A,COP,CAGLIARI,13,1,0,4,0,1,1,0,0,0,0,0,2,5.65,0,6.54,6.62
26,A,DENIS,ATALANTA,31,4,0,5,0,0,0,0,0,1,3,0,2,5.65,3,6.26,6.26
294,A,PAZZINI,MILAN,17,2,0,1,0,0,0,0,0,0,3,0,0,5.65,0,6.29,6.29
372,A,BELFODIL,PARMA,22,3,0,1,0,1,1,0,0,0,0,0,0,5.64,1,5.7,5.75
121,A,AGUIRRE,UDINESE,5,0,0,1,0,0,0,0,0,0,0,0,0,5.6,0,6.2,6.2
423,A,BERGESSIO,SAMPDORIA,14,0,0,1,0,1,1,0,0,0,0,0,1,5.57,0,5.79,5.86
477,A,CERCI,MILAN,11,0,0,1,0,2,2,0,0,0,0,0,0,5.55,0,5.82,6
155,A,GOMEZ M.,FIORENTINA,19,3,0,4,0,1,1,0,0,1,0,0,0,5.55,0,5.95,6
425,A,FEDATO,SAMPDORIA,1,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,5.5,5.5
923,A,ROSSO,TORINO,1,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,5.5,5.5
892,A,PERICA,UDINESE,6,1,0,1,0,0,0,0,0,0,0,0,0,5.5,0,5.92,5.92
823,A,JOAO SILVA,PALERMO,1,1,0,0,0,0,0,0,0,0,0,0,0,5.5,0,5,5
869,A,PODOLSKI,INTER,16,2,0,1,0,1,1,0,0,0,0,0,1,5.47,0,5.59,5.66
374,A,PALLADINO,PARMA,20,1,0,4,0,0,0,0,0,0,0,0,0,5.47,0,6.05,6.05
849,A,HUGO ALMEIDA,CESENA,9,0,0,0,0,0,0,0,0,0,0,0,0,5.44,0,5.44,5.44
536,A,NENE',VERONA,5,1,0,0,0,0,0,0,0,0,0,0,0,5.4,0,5.3,5.3
48,A,LONGO,CAGLIARI,18,3,0,0,0,0,0,0,0,0,0,0,0,5.39,0,5.31,5.31
428,A,SANSONE G.,SAMPDORIA,3,0,0,0,0,0,0,0,0,0,0,0,0,5.33,0,5.33,5.33
785,A,TORRES,MILAN,8,0,0,1,0,0,0,0,0,0,0,0,0,5.31,0,5.69,5.69
478,A,LARRONDO,TORINO,4,0,0,0,0,0,0,0,0,1,0,0,0,5.13,0,4.38,4.38
894,A,DOUMBIA,ROMA,8,0,0,2,0,0,0,0,0,0,0,0,2,5.06,0,5.81,5.81
784,A,MAKIENOK,PALERMO,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,5
320,A,MICHU,NAPOLI,2,1,0,0,0,0,0,0,0,0,0,0,0,5,0,4.75,4.75
234,C,POGBA,JUVENTUS,26,4,0,8,0,2,2,0,0,0,0,0,4,6.56,1,7.4,7.48
257,C,FELIPE ANDERSON,LAZIO,31,5,0,10,0,7,7,0,0,0,0,0,4,6.56,0,7.45,7.68
255,C,CANDREVA,LAZIO,34,6,0,8,0,10,10,0,0,1,2,0,4,6.54,0,7.25,7.54
256,C,EDERSON,LAZIO,2,1,0,1,0,0,0,0,0,0,0,0,0,6.5,0,7.75,7.75
119,C,VALDIFIORI,EMPOLI,36,5,1,0,0,3,3,0,0,0,0,0,0,6.5,0,6.4,6.49
531,C,ROMULO,JUVENTUS,3,0,0,0,0,0,0,0,0,0,0,0,0,6.5,0,6.5,6.5
533,C,VALOTI,VERONA,4,2,0,1,0,1,1,0,0,0,0,0,0,6.5,0,7,7.25
170,C,BERTOLACCI,GENOA,34,7,0,6,0,4,4,0,0,0,0,0,1,6.43,0,6.85,6.97
177,C,PEROTTI,GENOA,27,5,0,2,0,4,4,0,0,0,2,0,2,6.43,0,6.78,6.93
254,C,BIGLIA,LAZIO,27,6,0,2,0,1,1,0,0,1,1,0,2,6.41,0,6.52,6.56
736,C,CATALDI,LAZIO,13,2,1,0,0,1,1,0,0,0,0,1,0,6.38,0,6.08,6.15
260,C,LULIC,LAZIO,24,8,0,3,0,5,5,0,0,0,0,0,0,6.35,0,6.56,6.77
172,C,IAGO FALQUE,GENOA,30,5,0,11,0,3,3,0,0,0,2,0,1,6.35,0,7.57,7.67
228,C,MARCHISIO,JUVENTUS,34,9,0,2,0,4,4,0,0,0,1,0,0,6.34,0,6.47,6.59
288,C,SAPONARA,EMPOLI,18,2,1,6,0,1,1,0,0,0,1,0,1,6.33,0,7.39,7.44
834,C,BARELLA,CAGLIARI,3,1,0,0,0,0,0,0,0,0,0,0,0,6.33,0,6.17,6.17
855,C,MATTIELLO,CHIEVO,3,0,0,0,0,0,0,0,0,0,0,0,0,6.33,0,6.33,6.33
120,C,VERDI,EMPOLI,22,2,0,1,0,1,1,0,0,0,0,0,0,6.32,0,6.41,6.45
338,C,BARRETO E.,PALERMO,24,3,2,2,0,3,3,0,0,0,0,0,1,6.31,0,6.42,6.54
391,C,KEITA S.,ROMA,23,1,1,2,0,0,0,0,0,0,0,0,0,6.3,1,6.5,6.5
392,C,NAINGGOLAN,ROMA,33,10,0,5,0,2,2,0,0,0,0,0,3,6.3,0,6.61,6.67
263,C,PAROLO,LAZIO,34,8,1,10,0,0,0,0,0,0,0,0,2,6.29,1,7.03,7.03
145,C,JOAQUIN,FIORENTINA,21,1,0,2,0,3,3,0,0,0,0,0,2,6.29,0,6.55,6.69
117,C,PUCCIARELLI,EMPOLI,32,2,0,5,0,2,2,0,0,0,0,0,0,6.28,1,6.72,6.78
18,C,BRIENZA,CESENA,30,2,0,5,0,3,3,0,0,0,3,0,0,6.28,1,7.05,7.15
899,C,SALAH,FIORENTINA,16,0,0,6,0,1,1,0,0,0,0,0,1,6.28,0,7.41,7.47
347,C,VAZQUEZ,PALERMO,37,6,0,9,0,7,7,0,0,1,1,0,2,6.27,1,6.92,7.11
917,C,GNOUKOURI,INTER,2,1,0,0,0,0,0,0,0,0,0,0,0,6.25,0,6,6
418,C,OBIANG,SAMPDORIA,34,10,0,3,0,1,1,0,0,0,0,0,0,6.24,0,6.35,6.38
114,C,CROCE,EMPOLI,37,5,0,1,0,3,3,0,0,0,0,0,0,6.24,0,6.26,6.34
532,C,SALA,VERONA,15,1,2,2,0,2,2,0,0,0,0,0,1,6.23,0,6.47,6.6
233,C,PIRLO,JUVENTUS,20,0,0,4,0,1,1,0,0,0,0,0,3,6.22,0,6.83,6.88
143,C,FERNANDEZ M.,FIORENTINA,26,0,0,2,0,4,4,0,0,0,0,0,1,6.21,0,6.44,6.6
148,C,PIZARRO,FIORENTINA,25,4,0,0,0,3,3,0,0,0,0,0,0,6.2,0,6.12,6.24
395,C,STROOTMAN,ROMA,5,1,0,0,0,2,2,0,0,0,0,0,0,6.2,0,6.1,6.5
346,C,RIGONI,PALERMO,31,11,0,9,0,0,0,0,0,0,0,0,2,6.18,0,6.87,6.87
20,C,CIGARINI,ATALANTA,33,8,1,0,0,2,2,0,0,0,0,0,0,6.18,0,6.03,6.09
16,C,BASELLI,ATALANTA,20,5,0,2,0,2,2,0,0,0,0,0,0,6.17,0,6.35,6.45
150,C,VECINO,EMPOLI,36,6,0,2,0,3,3,0,0,0,0,0,1,6.17,1,6.25,6.33
230,C,PADOIN,JUVENTUS,15,2,1,0,0,0,0,0,0,0,0,0,0,6.17,0,6.03,6.03
390,C,FLORENZI,ROMA,35,8,0,4,0,3,3,0,0,0,1,0,1,6.17,0,6.49,6.57
717,C,GRASSI,ATALANTA,3,0,0,0,0,0,0,0,0,0,0,0,0,6.17,0,6.17,6.17
500,C,ALLAN,UDINESE,35,8,0,1,0,5,5,0,0,0,0,0,0,6.16,0,6.13,6.27
343,C,MARESCA,PALERMO,16,1,0,0,0,0,0,0,0,0,0,0,0,6.16,0,6.13,6.13
340,C,CHOCHEV,PALERMO,16,4,0,3,0,0,0,0,0,0,0,0,1,6.16,0,6.59,6.59
312,C,GARGANO,NAPOLI,20,6,0,0,0,1,1,0,0,0,0,0,0,6.15,0,6,6.05
421,C,SORIANO,SAMPDORIA,31,11,0,4,0,2,2,0,0,0,0,0,1,6.15,0,6.35,6.42
199,C,HERNANES,INTER,23,5,0,5,0,3,3,0,0,0,0,0,1,6.15,1,6.7,6.83
142,C,CUADRADO,FIORENTINA,17,5,0,4,0,1,1,0,0,0,0,0,1,6.15,0,6.71,6.76
94,C,HETEMAJ,CHIEVO,31,8,0,0,0,0,0,0,0,0,0,0,0,6.15,0,6.02,6.02
96,C,LAZAREVIC,SASSUOLO,11,2,0,1,0,1,1,0,0,0,0,0,0,6.14,1,6.32,6.41
225,C,ASAMOAH,JUVENTUS,7,2,0,0,0,0,0,0,0,0,0,0,0,6.14,0,6,6
226,C,COMAN,JUVENTUS,7,0,0,0,0,2,2,0,0,0,0,0,0,6.14,0,6.14,6.43
367,C,JORQUERA,PARMA,16,4,0,1,0,2,2,0,0,0,0,0,0,6.13,0,6.19,6.31
807,C,DAVID LOPEZ,NAPOLI,31,4,0,1,0,1,1,0,0,0,0,0,0,6.13,0,6.16,6.19
472,C,GAZZI,TORINO,28,12,0,0,0,0,0,0,0,0,0,0,0,6.13,0,5.91,5.91
865,C,TINO COSTA,GENOA,4,3,0,2,0,0,0,0,0,0,0,0,1,6.13,0,7.25,7.25
866,C,CORREA,SAMPDORIA,4,0,0,0,0,0,0,0,0,0,0,0,0,6.13,0,6.13,6.13
416,C,DUNCAN,SAMPDORIA,21,3,0,1,0,1,1,0,0,0,0,0,0,6.12,0,6.19,6.24
44,C,EKDAL,CAGLIARI,33,5,0,5,0,1,1,0,0,0,0,0,2,6.12,0,6.5,6.53
448,C,MISSIROLI,SASSUOLO,32,5,1,4,0,5,5,0,0,0,0,0,1,6.11,0,6.38,6.53
261,C,MAURI,LAZIO,27,5,0,9,0,1,1,0,0,0,0,0,2,6.11,0,7.02,7.06
509,C,ZIELINSKI,EMPOLI,23,2,0,0,0,2,2,0,0,0,0,0,0,6.11,0,6.07,6.15
884,C,RODRIGUEZ C,PARMA,5,0,1,0,0,0,0,0,0,0,0,0,0,6.1,0,5.9,5.9
235,C,VIDAL,JUVENTUS,25,7,0,5,0,2,2,0,0,1,2,0,4,6.1,0,6.68,6.76
316,C,MERTENS,NAPOLI,28,4,1,5,0,5,5,0,0,0,1,0,2,6.09,1,6.63,6.8
23,C,MORALEZ,ATALANTA,29,5,0,5,0,4,4,0,0,0,0,0,1,6.09,0,6.52,6.66
93,C,IZCO,CHIEVO,28,3,0,2,0,1,1,0,0,0,0,0,0,6.09,0,6.25,6.29
43,C,DONSAH,CAGLIARI,17,1,0,2,0,1,1,0,0,0,0,0,1,6.09,0,6.41,6.47
525,C,CHRISTODOULOPOULOS,VERONA,20,2,0,1,0,4,4,0,0,0,0,0,1,6.08,0,6.17,6.38
770,C,PULZETTI,CESENA,6,1,0,1,0,0,0,0,0,0,0,0,0,6.08,0,6.5,6.5
506,C,PINZI,UDINESE,15,9,0,1,0,0,0,0,0,0,0,0,0,6.07,0,5.97,5.97
891,C,JAJALO,PALERMO,15,4,0,1,0,0,0,0,0,0,0,0,0,6.07,0,6.13,6.13
22,C,MIGLIACCIO,ATALANTA,15,7,0,1,0,0,0,0,0,0,0,0,0,6.07,0,6.03,6.03
419,C,PALOMBO,SAMPDORIA,34,7,0,0,0,0,0,0,0,0,1,0,0,6.07,0,6.06,6.06
339,C,BOLZONI,PALERMO,17,2,0,0,0,0,0,0,0,0,0,0,0,6.06,0,6,6
176,C,KUCKA,GENOA,30,5,0,2,0,0,0,0,0,0,0,0,1,6.05,0,6.17,6.17
345,C,QUAISON,PALERMO,13,2,0,2,0,1,1,0,0,0,0,0,0,6.04,0,6.42,6.5
282,C,DE JONG,MILAN,29,10,0,3,0,0,0,0,0,0,0,0,0,6.03,1,6.17,6.17
232,C,PEREYRA,JUVENTUS,30,2,0,4,0,2,2,0,0,0,0,0,0,6.03,0,6.4,6.47
530,C,OBBADI,VERONA,20,6,0,1,0,2,2,0,0,0,0,0,1,6.03,0,6.03,6.13
749,C,MAURI J.,PARMA,32,6,0,2,0,1,1,0,0,0,0,0,1,6.03,0,6.13,6.16
527,C,HALLFREDSSON,VERONA,27,7,1,1,0,5,5,0,0,0,0,0,0,6.02,0,5.96,6.15
